DBS0237030	1-1(1)	Yellow	3		cells	09-SEP-02	UK7: Consolidate to 4 vials on 2/14/07.	strain is not easy to get going axenically; use a lot of cells! Uk5 is a separate clone.
DBS0237029	4-20(13-15)	Yellow	9		axenic	14-OCT-04	labeled UK5-1	
DBS0237029	1-1(16)	Red	3		cells	19-SEP-02	harvest 2 clearing plates in HL5; resuspend in 10 ml plus 1.1 ml DMSO. Consolidate to 4 vials on 2/14/07.	strain is not easy to get going axenically; use a lot of cells! Uk5 is a separate clone.
DBS0237029	4-20(10-12)	Red	8		axenic	15-OCT-04	culture was called UK5-C	
DBS0236750	5-21(73-75)	Green	5		axenic	06-DEC-04	PEN  10/7/04 started from frozen stock. Previous stock stored 9/9/02 was not neoR (see 10/14/04); discard.	
DBS0236750	6-26(75)	Blue	3		cells	16-JUN-19		
DBS0236326	1-1(13)	Blue	3		cells	19-SEP-02	HPX235(veron)  Stored in HL5 plus 10% DMSO. Consolidate to 4 vials on 2/14/07.	Does not complement HP594; displays some residual pde activity.
DBS0236840	1-1(9)	Yellow	3		cells	16-OCT-02	On 12/7/07 consolidated from 10 to 4 vials.	1 colony from streak on SM/5 with A.a.
DBS0236607	1-1(8)	Red	2		cells	16-OCT-02	On 12/7/07 consolidated from 10 to 4 vials.	
DBS0236606	1-1(10)	White	2		cells	09-SEP-02	On 12/7/07 consolidated from 10 to 4 vials.	
DBS0236986	5-23(10)	Green	2		spores (WL)	29-DEC-04	TL128 WL  Strain from Bill Loomis. Consolidated from 10 to 4 vials on 8/1/06. Put 1 vial in orange tank.	
DBS0236986	4-16(64-66)	Green	6		axenic (LB)	22-FEB-05	TL128(LB)  Strain from Larry blanton. Very few cells left because dry ice was almost gone when it arrived.	
DBS0236986	5-23(73)	Blue	3		spores (LB)	10-JAN-05	TL128 LB  strain from Larry Blanton (TL128-LB)	Very few cells left (dry ice just about gone when it arrived)
DBS0235900	2-36(28-30)	Pink	6		axenic	26-MAY-06		
DBS0235552	2-36(25-27)	Green	6		axenic	26-MAY-06	AX4(GS)	
DBS0235552	2-36(31)	Green	3		spores	26-MAY-06		
DBS0235566	4-17(19-21)	Green	4		axenic	16-AUG-04	labeled car2 Ko8-1  replaced HPS83 (green)	
DBS0235566	2-38(55-57)	Pink	8		axenic	05-AUG-07	Cells grew slowly   KO8-1/CarB  on Ka plates, but are not supposed to be neoR.	Stock received 7-27-07
DBS0236313	4-17(70-72)	Red	4		axenic	16-AUG-04		NOT AVAILABLE
DBS0236273	3-12(3)	Red	3		cells	04-FEB-04	Consolidated from 10 vials to 4 vials on 3/19/2008.  originally stored 12/22/03 (yellow vials), but low viability and replaced	
DBS0236269	2-8(9)	Red	3		cells	21-OCT-03	Consolidated from 10 to 4 vials on 12/24/07.	
DBS0236810	1-1(24)	Red	3		spores	23-OCT-02	Cells plus spores (see PN600). Consolidated on 9/12/06 from 10 to 4 vials.	stored since 3/17/81
DBS0236201	1-1(52)	Yellow	3		cells	04-NOV-02	1 week old mass plates in HL5 (aggregates, no spores?). Consolidate on 12/29/05 from 10 to 4 vials.	
DBS0236201	1-32(61-63)	Blue	8		axenic	27-JAN-06		
DBS0236202	1-1(55)	Red	2		spores	04-NOV-02	1 week old mass plates in HL5 (spores plus cells). Consolidate on 12/29/05 from 10 to 4 vials.	
DBS0236202	1-31(79-81)	Blue	8		axenic	23-JAN-06		
DBS0236203	1-1(56)	Green	3		spores	04-NOV-02	1 week old mass plates in HL5 (spores plus cells). Consolidate on 12/29/05 from 10 to 4 vials.	
DBS0236203	1-32(64-66)	Green	8		axenic	27-JAN-06	Slow growing culture.  Alive but not happy. In process for restorage.	
DBS0236204	1-1(57)	Red	3		spores	13-NOV-02	spores  and cells harvested in HL5. Stored with 10% DMSO. Consolidate on 12/29/05 from 10 to 4 vials.	(few molds)
DBS0236204	1-32(22-24)	Pink	8		axenic	26-JAN-06		
DBS0236160	1-34(4-6)	Pink	9		axenic	14-MAR-06		
DBS0236160	1-34(47)	Red	3		spores	20-MAR-06		
DBS0236133	1-1(70-72)	Yellow	10		cells	19-NOV-02	vials labeled fgdB	originally stored as fgdB (HC316). Renamed 9/5/2003.
DBS0236899	1-1(4-6)	Blue	9		cells	06-MAY-16		
DBS0236897	5-51(56)	Red	3		cells	31-JUL-19		
DBS0236897	6-26(43-45)	Yellow	8		axenic	01-AUG-19		
DBS0236897	4-49(35)	Blue	3		cells	06-NOV-20		
DBS0236439	1-5(26)	White	3		cells	16-DEC-02	JB5  Cells harvested in HL5 and resuspended in HL5 with 10% DMSO	consolidated from 10 vials to 4 on 5/1/08; change position from 1-2(1-3) to 1-5(26)
DBS0235460	4-18(6)	Green	3		cells	18-AUG-04	AK108; 10/1/19 try tank c	
DBS0236987	4-18(12)	Yellow	3		cells	20-AUG-04	TL123  Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0236987	5-21(26)	Green	2		spores	29-JUN-06	TL134	
DBS0235465	4-18(13)	Blue	2		cells	20-AUG-04	AK244  Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0236216	4-18(24)	Red	3		spores	30-AUG-04	Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0235682	4-18(19)	Blue	3		culminants	24-AUG-04	DG1099  Consolidated from 10 to 4 vials on 3/21/2008.	Received on SM plate from Bill Loomis on 8/10/04.
DBS0235682	5-24(1-3)	Yellow	9		axenic	26-JAN-05	DG1099	Received 12/14/04 from Blanton.
DBS0235682	5-24(54)	Green	3		cells	05-JAN-05	DG1099  Consolidated from 10 to 4 vials on 3/26/2008.	Received 12/14/04 from Blanton.
DBS0236250	4-18(21)	Green	3		cells	26-AUG-04	only one colony recovered from straw.  Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0235666	4-18(22)	Red	3		cells	25-AUG-04	DG1014  Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0235644	3-15(69)	Pink	3		spores	12-APR-04	#166  Consolidated from 10 to 4 vials on 3/25/2008.	
DBS0235645	3-15(71)	Red	2		spores	12-APR-04	#371  Consolidated from 9 to 4 vials on 3/25/2008.	
DBS0235646	3-15(70)	Yellow	2		spores	12-APR-04	#394  Consolidated from 10 to 4 vials on 3/25/2008.	
DBS0235648	3-15(72)	Blue	3		spores	12-APR-04	#403  Consolidated from 10 to 4 vials on 3/25/2008.	
DBS0235649	3-15(4)	Green	3		spores	19-APR-04	431  Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0235883	3-15(3)	Pink	3		spores	19-APR-04	D.rob  Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0235883	3-14(39)	Yellow	3		spores	01-APR-08	Robustum Ch53. Restored to replace the contaminated 4 green vials (S321) stored on 10/2/06.	
DBS0235734	3-15(2)	Green	3		spores	19-APR-04	D. brunn.  Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0235734	3-41(57)	Green	3		spores	20-NOV-07	736(s)  black sorocarps, reach the lids	
DBS0236392	2-9(15)	Pink	3		spores	10-NOV-03	Plates yellow. Consolidated from 10 to 4 vials on 12/24/07.	
DBS0236393	1-33(50)	Red	3		spores	06-MAR-06	Restored previous red 11/10/2003 inventory to due contamination.	Sporulating mounds
DBS0236394	2-9(24)	Green	3		spores	14-NOV-03	Consolidated from 10 to 4 vials on 12/24/07.	
DBS0236258	2-9(4)	Green	3		cells	21-NOV-03	HM1017  First batch had very low viability and was replaced.	Consolidated from 10 to 4 vials on 12/24/07.
DBS0237056	5-23(46-48)	Pink	7		axenic	23-DEC-04	WTC10-H2	
DBS0237056	2-9(13)	Yellow	3		spores	10-NOV-03	WTC10-H2  Consolidated from 10 to 4 vials on 12/24/07.	
DBS0236698	2-9(5)	Red	3		cells	06-NOV-03	Consolidated from 10 to 4 vials on 12/24/07.	
DBS0235521	2-8(3)	Pink	1		spores	17-OCT-03	AX2 RK  Consolidated from 10 to 4 vials on 12/24/07.	
DBS0235521	4-45(19-28)	Pink	10		axenic		Mislabeled AX4-RK? This should have been labeled AX2-RK	
DBS0235521	3-13(61-63)	Yellow	3		axenic	20-MAR-08	AX2(Kay)  3 yellow vials stored on 3/14/06 were put in freezer 3-1(79-81).	floating aggs in HL5(do not know dead or alive); no attachment at the bottom of the dish.
DBS0235521	3-42(59-61)	Yellow	7		axenic	19-AUG-19		
DBS0235521	5-54(52)	Yellow	3		spores	17-FEB-21		
DBS0236302	2-8(6)	Blue	3		cells	17-OCT-03	Consolidated from 10 to 4 vials on 12/24/07.	
DBS0236274	2-8(18)	Blue	3		spores	27-OCT-03	Spores plus cells. Consolidated from 10 to 4 vials on 12/24/07.	
DBS0236285	2-8(12)	Blue	3		cells	21-OCT-03	Consolidated from 10 to 4 vials on 12/24/07.	
DBS0236286	2-8(21)	Pink	3		spores	28-OCT-03	Spores plus cells. Consolidated from 10 to 4 vials on 12/24/07.	
DBS0235829	1-4(21)	Red	3		spores	10-JUN-03	PJ11(PI-4)  Vials labeled PI-4. Consolidated on 9/12/06 from 10 to 4 vials (1 vial to orange tank).	
DBS0236659	1-3(36)	Red	3		cells	09-JUN-03	Consolidated on 9/12/06 from 10 to 4 vials.	
DBS0236640	1-4(5)	Pink	3		spores	27-MAY-03	Spores plus cells. Consolidated on 9/12/06 from 10 to 4 vials (1 vial to orange tank).	
DBS0236397	1-4(19)	Green	3		cells	09-JUN-03	Consolidated on 9/12/06 from 10 to 4 vials (1 vial to orange tank).	cob-354 is unstable
DBS0236662	1-3(40)	Pink	3		cells	22-MAY-03	Consolidated on 9/12/06 from 10 to 4 vials.	
DBS0236194	1-3(47)	Yellow	3		spores	23-MAY-03	HH201  Consolidated on 9/12/06 from 10 to 4 vials.	frozen straw was received 5/1/03; should be identical to blue vials stored 1/6/04
DBS0236194	2-10(50)	Blue	3		spores	30-DEC-03	HH201 PCN	frozen straw was received 9/25/03; should be identical to yellow vials stored 5/29/03
DBS0236675	1-4(8)	Green	3		cells	30-MAY-03	Consolidated on 9/12/06 from 10 to 4 vials (1 vial to orange tank).	
DBS0237069	1-4(14)	Green	3		spores	02-JUN-03	Spores plus cells. Consolidated on 9/12/06 from 10 to 4 vials (1 vial to orange tank).	
DBS0236310	1-4(11)	Yellow	3		cells	30-MAY-03	Consolidated on 9/12/06 from 10 to 4 vials (1 vial to orange tank).	Recovered on 5/16/03 by Anupama from grey straw (27-3-81).
DBS0236310	4-18(53)	Blue	3		cells	28-MAR-05	Consolidated from 10 to 4 vials on 3/21/2008.	On 3/18/05 recovered by jf from grey straw (27-3-87).
DBS0236634	1-3(38)	Yellow	3		cells	19-MAY-03	U2(NP142)  Consolidated on 9/12/06 from 10 to 4 vials.	label -U2.. probably NP142, but originally thought to be NP112
DBS0236678	1-4(16)	Blue	3		cells	05-JUN-03	Consolidated on 9/12/06 from 10 to 4 vials (1 vial to orange tank).	
DBS0235789	2-7(16)	Yellow	3		spores	06-OCT-03	V12M2 (RRK)  Consolidated on 11/20/06 from 10 to 4 vials (1 vial to orange tank).	
DBS0235769	2-10(10)	Yellow	3		spores	06-DEC-03	NC94.2	
DBS0235770	2-10(9)	Red	2		spores	03-DEC-03	NC98.1	
DBS0235757	2-10(6)	Blue	2		spores	25-NOV-03	NC28.1	
DBS0235758	2-10(5)	Pink	3		spores	25-NOV-03	NC34.1	
DBS0235765	2-10(7)	Green	3		spores	25-NOV-03	NC63.2	
DBS0235764	2-10(1)	Blue	3		spores	25-NOV-03	NC4 strass  v-12 like	
DBS0236377	5-24(64-66)	Pink	9		axenic	22-FEB-05		
DBS0236378	5-24(67-69)	Green	9		cells	27-JUN-16		
DBS0236378	6-31(50-51)	White	6		axenic	26-MAY-16		
DBS0237232	5-25(16-18)	White	9		axenic	14-MAY-18	Tube color: clear	
DBS0236826	5-25(13-15)	Pink	3		axenic	01-MAR-05	Stored as "PIIa"	
DBS0236826	5-21(44)	White	3		spores	08-MAY-18		
DBS0236826	4-47(57-59)	White	9		axenic	11-APR-18	clear tube	
DBS0236827	5-25(4-6)	Green	9		axenic	06-JUN-16		
DBS0236827	6-31(52-54)	White	9		cells	05-JUL-16		
DBS0235454	5-24(6)	Red	3		cells	10-FEB-05	Consolidated from 10 to 4 vials on 3/26/2008.	
DBS0236497	2-7(15)	Green	3		spores	04-FEB-05	Consolidated on 11/20/06 from 10 to 4 vials (1 vial to orange tank).	
DBS0236537	6-27(16)	Red	3		spores	04-MAY-05		
DBS0236537	3-13(55-57)	Green	8		axenic	11-MAR-08	replenish of yellow stocks.  3 yellow vials stored on 4/7/05 were in freezer.	
DBS0235555	5-24(8)	Red	3		cells	10-FEB-05	B65 (BL)  Consolidated from 10 to 4 vials on 3/26/2008.	
DBS0235557	3-12(17)	Pink	3		spores	28-APR-05	B87  Restored due to mold contamination.  Consolidated from 10 vials to 4 vials on 3/19/2008.	
DBS0235678	5-24(7)	Yellow	3		spores	04-FEB-05	DG1075  Consolidated from 10 to 4 vials on 3/26/2008.	
DBS0235418	6-29(13)	Pink	3		spores	18-JUL-05	Strain restored on G418.  Streaks rather than mass plates yield better fruiting bodies.  SM/5 give FB but SM mostly agg-.  Leaving plates out in the light also promotes FB formation.	Blue vials were discarded due to mold contamination on 4/9/08.
DBS0235661	3-15(32)	Blue	3		cells	09-MAR-05	Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0235661	5-25(67-69)	Blue	6		axenic	28-MAR-05	Ddcdk8-	
DBS0236779	3-15(31)	Yellow	3		cells	09-MAR-05	KOII  Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0236779	5-25(46-48)	Blue	5		axenic	14-MAR-05	Vial labeled KOII	
DBS0236779	5-25(1-3)	Yellow	8		axenic	03-APR-18		
DBS0236779	5-25(30)	White	3		cells	01-JUN-18		
DBS0236086	2-10(25)	Red	3		spores	09-AUG-04	Consolidated from 10 to 4 vials on 3/18/08.	
DBS0236111	3-15(10)	Green	3		spores	13-AUG-04	From 4/11/1990 and 4/5/1993 silicagel. Consolidated on 11/29/07 from 10 to 4 vials.	Replaced NP399 (green).
DBS0236751	3-15(12)	Yellow	3		spores	13-AUG-04	Replaced Ras-thr12 (yellow). Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0236383	4-46(36)	Yellow	3		cells	03-APR-17		
DBS0236737	5-25(10-12)	Yellow	6		axenic	01-MAR-05	10-2  stored since 6/24/94 in silicagel	
DBS0235656	4-18(54)	Green	3		spores	25-MAR-05	Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0236242	5-25(73)	Pink	3		cells	31-MAR-05	Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0236248	5-25(74)	Green	3		cells	31-MAR-05	Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0236246	6-26(23)	Yellow	3		cells	05-APR-05	Consolidated from 10 to 4 vials on 4/9/08.	
DBS0236709	6-27(59)	Red	3		spores	07-JUN-05		
DBS0236709	6-29(19-21)	Blue	8		axenic	13-JUL-05	paKB- cote	
DBS0236688	3-12(32)	Blue	3		cells	31-MAR-05	Consolidated from 10 vials to 4 vials on 3/19/2008.	
DBS0236629	6-26(26)	Pink	3		cells	05-APR-05	Consolidated from 10 to 4 vials on 4/9/08.	
DBS0236628	6-26(25)	Green	3		cells	05-APR-05	Consolidated from 10 to 4 vials on 4/9/08.	
DBS0236650	6-26(22)	Pink	3		cells	05-APR-05	Consolidated from 10 to 4 vials on 4/9/08.	
DBS0236667	6-26(21)	Red	3		cells	05-APR-05	Consolidated from 10 to 4 vials on 4/9/08.	
DBS0236669	6-26(20)	Yellow	3		cells	04-APR-04	Consolidated from 10 to 4 vials on 4/9/08.	
DBS0236418	5-25(75)	Blue	2		cells	07-APR-05	HW70  Consolidated on 11/29/07 from 10 to 4 vials.	
DBS0236458	6-26(31)	Blue	3		cells	15-APR-05	JS10  Consolidated from 10 to 4 vials on 4/9/08.	
DBS0236458	4-46(72)	Red	2		cells	25-AUG-10	NEW VIABLE STOCK - DO NOT USE PREVIOUS STOCKS	
DBS0236716	5-24(22-24)	Blue	6		axenic	04-FEB-05	PAKC-	
DBS0236716	1-32(6)	Green	3		spores	23-JAN-06	2/7/05 stock replaced because of contamination.	4 yellow vials stored on 1/23/06 were threw away on 4/09/08 because of duplicate stocks.
DBS0236708	5-24(10-12)	Pink	4		axenic	31-JAN-05	Stored as "PAKB-"	
DBS0236708	5-24(25)	Green	3		spores	07-FEB-05	originally 10 vials in boxes 24(25-27); consolidated on 8/26/05	
DBS0236646	5-24(47)	Pink	3		cells	10-DEC-03	stored from 3/18/04 till 2/11/05 at -80oC	Consolidated from 10 to 4 vials on 3/26/2008.
DBS0235658	1-34(70)	Yellow	2		spores	07-APR-06		
DBS0235749	6-30(27)	Yellow	3		spores	26-MAY-06	4 green vials stored on 3/27/06 were thrown away on 3/27/08 and 3/28/08.	
DBS0236939	5-24(16-18)	Red	7		axenic	04-FEB-05	in B tank 2 red and 1 blue.  Restored 8/31/06 (LN 9/11/06) 6 red vials.	
DBS0236939	2-9(70-72)	Red	7		axe	06-OCT-08		
DBS0236939	1-2(2)	Red	2		cells	04-OCT-08	smla-KO	
DBS0236875	5-24(19-21)	Red	6		axenic	04-FEB-05	3 new from 11/29/17	
DBS0236875	cells	White	3		cells	01-JUN-18		
DBS0235611	1-2(59)	Yellow	3		cells	13-SEP-16		
DBS0235624	1-3(68)	Yellow	3		spores	16-FEB-05	countin-	
DBS0235624	2-9(54)	Yellow	3		spores	25-SEP-08	CNT-KO	
DBS0235624	3-13(76-78)	Blue	7		axenic	02-APR-08	ctnA-(RG)  replenished stocks for countin-  yellow vials	axenic cells are clean and are irregular shape, streaming at the bottom of the dish.
DBS0235585	4-20(54)	Green	2		spores	18-FEB-05		double checked by zl on Dec 13/07 show clean on A.a
DBS0235585	5-25(22-24)	Blue	5		axenic	27-DEC-07	Vials stored 3/7/05 (yellow) discarded because of contamination.	checked 1/22/8 and 1/25/8, after 9 days still clean.
DBS0235581	6-27(21)	Green	3		spores	27-MAY-05	W	
DBS0235581	6-28(1-3)	Pink	9		axenic	20-MAY-05	CelA	
DBS0235580	6-27(43)	Red	4		spores	27-MAY-05	RI	
DBS0235580	6-27(79-81)	Yellow	9		axenic	19-MAY-05	RI	
DBS0235579	6-27(20)	Blue	3		spores	27-MAY-05	PDdX	
DBS0235579	6-28(7-9)	Green	9		axenic	20-MAY-05	pDdx	
DBS0235582	6-27(45)	Blue	3		spores	27-MAY-05	270-11	
DBS0235582	6-27(76-78)	Red	9		axenic	19-MAY-05	CelB270-11	
DBS0235583	6-28(4-6)	Blue	9		axenic	20-MAY-05	Vials labeled CelB 270-T	
DBS0235583	6-27(44)	Pink	3		spores	27-MAY-05	270-T	
DBS0235808	6-27(50)	Yellow	3		spores	01-JUN-05	Vials labeled 2A3A	
DBS0235796	6-27(52)	Blue	3		spores	01-JUN-05		
DBS0235793	6-27(51)	Pink	3		spores	01-JUN-05	WS1956	
DBS0236682	6-27(47)	Green	3		spores	01-JUN-05		
DBS0235801	6-27(49)	Red	3		spores	01-JUN-05		
DBS0236534	6-27(57)	Green	3		spores	01-JUN-05		
DBS0235762	6-27(55)	Yellow	3		spores	01-JUN-05	NC4 (SA)	Doesn't look like NC4. Streamer, short FB, some long fingers, and lots of bare patches.  Poor fruiter, lots of mounds.
DBS0235762	3-15(9)	Blue	3		spores	30-NOV-08	NC4 (S.A.)	
DBS0235539	1-34(62)	Blue	2		spores	22-MAR-06		
DBS0235539	2-8(55-57)	Pink	1		axenic	14-FEB-08	AX3-RC  1 green vial stored 3/18/06 was in freezer	checked 2/26/8, floating aggs only and rechecked 3/3/08, clean and confluent, but not many cells under the microscope after pipetting the confluent dish.
DBS0235539	5-24(41-42)	White	9		axenic	09-AUG-18	in eLabInv	
DBS0235938	6-27(56)	Red	3		spores	01-JUN-05		
DBS0235800	6-28(38)	Yellow	3		spores	20-JUN-05		
DBS0235504	6-28(42)	Blue	4		spores	20-JUN-05	Anu84	
DBS0235746	6-28(39)	Blue	3		spores	20-JUN-05	Plated out 2/14/8 and checked 2/21/8: lot of aggs, no sorocarps.	look like streaks of big aggs, add charcoal wait to see whether or not generate spores.
DBS0235798	6-28(40)	Green	3		spores	20-JUN-05	WS380B	
DBS0235753	4-17(30)	Green	3		spores	02-NOV-16		
DBS0235542	3-14(36)	Red	3		spores	30-JUN-21		
DBS0235794	6-27(54)	Pink	3		spores	01-JUN-05		
DBS0237088	6-28(43-45)	Red	7		axenic	17-JUN-05	vials labeled "YakA- in JH8"	
DBS0235594	6-26(33)	Green	3		spores	16-JUN-05	Consolidated from 10 to 4 vials on 4/9/08. change position from box 6-28 to 6-26.	
DBS0235595	6-26(34)	Pink	3		spores	16-JUN-05	Consolidated from 10 to 4 vials on 4/9/08. change position from box 6-28 to 6-26.	
DBS0235572	6-27(61)	Pink	3		spores	07-JUN-05	carB::lacz in HPS400	
DBS0235572	6-27(67-69)	Yellow	9		axenic	03-JUN-05	carB-lacZ	
DBS0235720	4-20(7)	Red	2		spores	01-JUL-05	WS472 SA	
DBS0235526	6-28(58-60)	Pink	3		axe	01-JUL-05	AX2 (GW)	
DBS0235526	5-25(36)	Green	3		spores	08-JUL-05	AX2(GW)	
DBS0235526	1-2(4-6)	Pink	5		axe	12-OCT-08	from 10/7/08 deposit	
DBS0235526	1-5(36)	Yellow	3		spores	17-OCT-08		
DBS0235525	6-28(67-69)	Pink	4		axenic	27-DEC-07	AX2-RI  Order from Pascale on 6/7/07 shows no growth in HL5. Replace 7/6/05 vials (green) on 1/11/08.	
DBS0235525	5-25(34)	Red	2		spores	08-JUL-05	AX2 (RI)	
DBS0236853	2-6(76-78)	Yellow	9		axenic	07-NOV-16		
DBS0236853	6-27(10)	White	2		cells	17-NOV-16		
DBS0236448	6-28(70-72)	Yellow	9		axe	06-JUL-05	JH10 (GW)	
DBS0236448	5-25(35)	Yellow	2		spores	08-JUL-05	JH10 (GW)	
DBS0236448	1-3(25)	Blue	3		spores	17-OCT-08		
DBS0236448	1-4(52-54)	Blue	9		axe	12-OCT-08	from 10/7/08 deposit	
DBS0236854	6-28(64-66)	Blue	6		axenic	01-JUL-05	RasC- in JH10	
DBS0236854	1-2(31-33)	Red	6		axe	12-OCT-08	Cells obtained 10/7/08	
DBS0236854	2-6(31)	Green	3		spores	17-OCT-08		
DBS0236854	4-46(51)	Pink	3		cells	29-JUN-10		
DBS0236860	6-28(61-63)	Red	7		axenic	01-JUL-05		
DBS0236860	5-21(9)	Pink	3		spores	08-JUL-05		
DBS0236635	6-26(27)	Green	3		cells	05-APR-05	Consolidated from 10 to 4 vials on 4/9/08.	
DBS0236452	6-28(25)	Pink	2		spores	13-JUN-05	A tank is empty	
DBS0236453	4-16(45)	Green	3		spores	07-JUL-05	JH262	
DBS0236453	6-29(28-30)	Pink	9		axenic	08-AUG-05		
DBS0236385	6-28(22-24)	Yellow	8		axenic	09-JUN-05	HS176	
DBS0236419	5-24(63)	Pink	3		cells	07-APR-05	HW90  Consolidated from 10 to 4 vials on 3/26/2008.	
DBS0236416	5-24(53)	Yellow	3		cells	07-APR-05	HW260 (CW)  Consolidated from 10 to 4 vials on 3/26/2008.	
DBS0236345	4-16(34-36)	Blue	3		axenic	01-JUN-04	HR199	
DBS0236345	1-33(28)	White	3		spores	12-MAY-17		
DBS0236346	3-15(79)	Yellow	3		cells	16-FEB-17		
DBS0236347	4-16(1-3)	Blue	4		axenic	12-MAY-04		
DBS0236371	3-15(81)	White	3		cells	15-FEB-17		
DBS0236372	3-13(73-75)	Green	8		axenic	05-JUL-17	HR79	
DBS0236372	5-25(31)	Green	3		cells	04-JUN-18		
DBS0236372	5-25(37-39)	Yellow	9		axenic	06-JUN-18		
DBS0236905	4-16(52-54)	Yellow	9		axenic	10-JUN-04	AX2 rps4OE	intial shipment on %/13.2004 was dead; axenic culture from 6/2/2004contained yellow contaminant
DBS0236544	4-16(49-51)	Red	7		axenic	08-JUN-04		
DBS0236544	5-55(10)	Green	3		cells	02-SEP-22		
DBS0235518	4-16(46-48)	Blue	6		axenic	08-JUN-04	AX2-8A	
DBS0235518	3-15(21)	White	3		spores	10-FEB-17		
DBS0236244	4-18(20)	Yellow	3		spores	24-AUG-04	only one colony recovered from straw.  Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0236340	2-8(73-75)	White	9		cells	09-JUN-16		
DBS0236823	4-18(34)	Green	3		spores	06-AUG-04	A6GFP  replaced spores stored 7/30/2004 (yellow).  Stored as A6GFP	Consolidated from 10 to 4 vials on 3/21/2008.
DBS0235556	4-18(35)	Blue	3		spores	06-AUG-04	A6-8.3uGFP  replaced spores stored 7/30/2004 (red)	Consolidated from 10 to 4   vials on 3/21/2008.  Tank B tube exploded; contents transferred to new tube-08/18/14-Charmi
DBS0235911	4-17(5)	Green	3		spores	12-JUL-04	Consolidated on 3/16/06 from 10 vials to 4 vials.	
DBS0235911	6-27(48)	Blue	3		spores	01-JUN-05		Strain obtained as silicagel from Steve Alexander (5/20/05).
DBS0236123	4-20(39)	Pink	3		spores	01-NOV-04	aar-	Strain was shipped to us in thawed horse serum and DMSO.
DBS0236123	4-20(64-66)	Pink	2		axenic	18-NOV-04	labeled "aar-"  11/18/08 - for order, axe dish was contaminated	Strains had thawed in the mail
DBS0236123	5-23(79)	Green	3		cells	15-MAR-18		
DBS0236123	2-36(73-75)	White	3		axenic	02-OCT-19	one tube in each tank	
DBS0236210	4-17(3)	Red	2		spores	09-JUL-04	Consolidated on 3/16/06 from 10 vials to 4 vials.	
DBS0236218	4-17(14)	Yellow	3		spores	26-JUL-04	Consolidated on 3/16/06 from 10 vials to 4 vials.	
DBS0236226	4-17(13)	Red	3		spores	26-JUL-04	Consolidated on 3/16/06 from 10 vials to 4 vials.	
DBS0236126	4-20(52)	Green	2		spores	01-NOV-04	koSA	Strain was shipped to us in thawed horse serum and DMSO.
DBS0236126	5-25(19-21)	Green	7		axenic	07-MAR-05	KO5A	Dry ice was gone when we got shipment
DBS0236127	4-20(58-60)	Yellow	8		axenic	19-NOV-04	K05B	Strains had thawed by the time they had arrived.
DBS0236127	4-20(20)	Yellow	3		spores	29-OCT-04	vial labeled KO.5B	Vials came thawed.  Were sent in horse serum with DMSO.
DBS0235657	4-20(76-78)	Red	6		axenic	17-NOV-04	STATA-  sensitive to G418 - 12/17/04	
DBS0235657	4-20(21)	Green	3		cells	29-OCT-04	StatA-	
DBS0236304	4-20(25-27)	Pink	7		axenic	30-OCT-04	atg1.1	
DBS0236305	4-20(31-33)	Green	7		axenic	29-OCT-04	atg1.2	
DBS0236307	4-20(22-24)	Blue	6		axenic	30-OCT-04	Vials labeled csa-, 2 left in tank A	
DBS0236306	4-20(34-36)	Yellow	8		axenic	29-OCT-04	atg1.atg1	
DBS0235807	5-21(21)	Pink	3		spores	29-NOV-04	Erdos strain. Originally 10 vials. Consolidated 3/30/06.	
DBS0235804	5-21(18)	Red	3		spores	29-NOV-04	From Greg Erdos. Originally 10 vials. Consolidated 3/30/06.	
DBS0235804	6-28(41)	Green	3		spores	20-JUN-05	From Steve Alexander. Originally ID #776	
DBS0236815	5-21(14)	Red	3		spores	15-NOV-04	WS598  Originally 10 vials. Consolidated 3/30/06.	
DBS0235752	1-34(46)	Green	3		spores	20-MAR-06		
DBS0235821	5-21(16)	Green	3		spores	15-NOV-04	Originally 10 vials. Consolidated 3/30/06.	
DBS0235787	4-18(48)	Pink	3		spores	26-OCT-04	V12H  Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0236819	5-23(3)	Red	3		spores	17-DEC-04	Consolidated from 10 to 4 vials on 8/1/06. Put 1 vial in orange tank.	
DBS0235880	4-18(51)	Blue	3		spores	26-OCT-04	WS278  Consolidated from 10 to 4 vials on 3/21/2008.	
DBS0235791	4-18(50)	Red	3		spores	26-OCT-04	WS10  Consolidated from 10 to 4 vials on 3/21/2008.	
