DBS0235969	development arrests at tipped mound stage	on non-nutrient agar	developmental time course	12538772	on unbuffered agar with directional light wild type forms slugs, but mutant cells arrest
DBS0235966	wild type			12538772	no growth or developmental phenotype could be detected
DBS0235968	wild type			12538772	no growth or developmental phenotype could be detected
DBS0235967	wild type			12538772	no growth or developmental phenotype could be detected
DBS0236012	wild type			16086850	[strain ID: 2249, parent: AX3]
DBS0236078	aberrant glycogen metabolism			8026640	[strain ID: 2250]
DBS0236078	aberrant regulation of catalytic activity			8026640	in glpD- cells, glpV activity continues into late development, compared with wt in which it is found predominately in early development
DBS0236081	abolished catalytic activity			14551185	in gnt2- cells, abolished N-acetylgalactosaminyltransferase activity
DBS0236081	abolished protein modification			14551185	in gnt2- cells, abolished O-glycosylation of PspB and PspA
DBS0236590	decreased phagocytosis		uptake of latex beads	11267868	
DBS0236590	decreased filopodium formation			11267868	90% reduction of filopodia[strainID: 2252, parent: AX3]
DBS0236590	decreased cell-cell adhesion			11267868	reduced agglutination in the absence or presence of EDTA[strainID: 2252, parent: AX3]
DBS0236590	decreased cell-substrate adhesion			11267868	defects in cell?substratum adhesion in migrating null cells
DBS0236590	decreased protein level		immunoblotting	17671169	in myoI null cells the level of talin A is 83% reduced
DBS0236591	decreased phagocytosis		uptake of yeast particles	10574761	decrease by 80%
DBS0236592	aberrant cytokinesis			15194808	mild defect; 6% of cells have3 or more nuclei
DBS0236592	aberrant cell morphology			15194808	no cell flattening and no formation of filopodia in phosphate buffer
DBS0236592	decreased cell-substrate adhesion			15194808	adhesion to glass in HL5 subjected to shear stress; strength of flow of 50% detachment was measured
DBS0236592	decreased phagocytosis		uptake of latex beads	15194808	in HL5 severely impaired; milder defect in phosphate buffer
DBS0236947	development arrests at mound stage			9585512	[strain ID: 2255, parent: KAX3]
DBS0236947	aberrant sorocarp development			9585512	After 16 hours, mounds disaggregate to eventually form many finger-like structures [strain ID: 2255, parent: KAX3]
DBS0236947	abolished prespore cell differentiation			9585512	non-autonomous [strain ID: 2255, parent: KAX3]
DBS0236947	abolished prestalk cell differentiation			9585512	autonomous [strain ID: 2255, parent: KAX3]
DBS0236589	decreased spore germination			15470238	[strainID: 2256, parent: AX4]
DBS0235489	increased phagocytosis			15640146	plaque size and particle uptake almost 2-fold higher than wild-type [strainID: 2257, parent: AX2]
DBS0235615	wild type			7738034	content of cofilin not altered [strainID: 2258, parent: AX2]
DBS0237102	increased actin bundle formation			8636212	overexpression increased the total amount of filamentous actin and hence actin bundles [strainID: 2259, parent: AX2]
DBS0237102	increased membrane ruffling			8636212	[strainID: 2259, parent: AX2]
DBS0237102	increased cell motility			8636212	quantitation of cell movement by real-time video measurement [strainID: 2259, parent: AX2]
DBS0237257	abolished vegetative growth			7738034	
DBS0235616	wild type			11683919	[strainID: 2261, parent: AX2]
DBS0235651	aberrant sorocarp development			15950752	[strainID: 2262, parent JH10]
DBS0235651	abolished sporulation			15950752	[strainID: 2262, parent JH10]
DBS0235660	increased actin filament polymerization			16421252	slight increase
DBS0235660	wild type			12464622	no growth, chemotaxis, or developmental defects
DBS0235695	decreased chemotaxis rate			8557714	in Zigmond chamber only 30% of cells (wt 90%) accumulated at side of higher cAMP concentration [strainID: 2264, parent: JH10]
DBS0235695	decreased spore germination			8557714	plaque development 50% of that of wt spores
DBS0235695	increased myosin II assembly			8557714	myosin II overassembled and localizes cortical in unstimulated cells[strainID: 2264, parent: JH10]
DBS0235695	aberrant sorocarp development			8557714	aberrant shapes and sizes; multitipped aggregates [strainID: 2264, parent: JH10]
DBS0237105	development arrests at loose mound stage			8557714	[strainID: 2265, parent: AX2]
DBS0237105	decreased myosin II assembly			8557714	myosin II does not localize to the cortical region after cAMP stimulation [strainID: 2265, parent: AX2]
DBS0237105	decreased chemotaxis rate			8557714	in Zigmond chamber only 15% of cells (wt 90%) accumulated at side of higher cAMP concentration [strainID: 2265, parent: AX2]
DBS0235983	aberrant fruiting body morphogenesis			PUB11485	thin fruiting body - <a href="http://wiki.dictybase.org/dictywiki/index.php/Fut1">Picture of REMI mutant</a>
DBS0236792	decreased stalk length			PUB11485	Mutant forms short thin stalk - <a href="http://wiki.dictybase.org/dictywiki/index.php/PlbG">Picture of REMI mutant</a>
DBS0236792	decreased stalk width			PUB11485	Mutant forms short thin stalk - <a href="http://wiki.dictybase.org/dictywiki/index.php/PlbG">Picture of REMI mutant</a>
DBS0236558	aberrant fruiting body morphogenesis			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/MhkC">Picture of REMI mutant</a>
DBS0235637	aberrant fruiting body morphogenesis			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/Ctr9">Picture of REMI mutant</a>
DBS0235677	aberrant fruiting body morphogenesis			PUB11485	long, twisted stalk - <a href="http://wiki.dictybase.org/dictywiki/index.php/DG1074">Picture of REMI mutant</a>
DBS0235679	aberrant fruiting body morphogenesis			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/DG1080">Picture of REMI mutant</a>
DBS0235680	decreased fruiting body size			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/DG1091">Picture of REMI mutant</a>
DBS0235681	decreased fruiting body size			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/DG1098">Picture of REMI mutant</a>
DBS0236563	decreased fruiting body size			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/MkcB">Picture of REMI mutant</a>
DBS0235914	decreased resistance to bleomycin			16243037	increased sensitivity to bleomycin in the G1 phase
DBS0235914	decreased double-strand break repair via nonhomologous end joining		REMI efficiency test	21536833	null mutant is much less efficient in double-strand DNA repair via NHEJ during REMI, compared to wt
DBS0236495	decreased resistance to bleomycin			16243037	increased sensitivity to bleomycin during spore germination (G1 phase)
DBS0236495	decreased double-strand break repair via nonhomologous end joining		REMI efficiency test	21536833	null mutant is much less efficient in double-strand DNA repair via NHEJ during REMI, compared to wt
DBS0236604	decreased intracellular pH			15851518	
DBS0236604	decreased chemotaxis rate			15851518	
DBS0236604	aberrant actin filament organization			15851518	
DBS0236604	decreased establishment of cell polarity			15851518	
DBS0236604	delayed development			20668166	delayed streaming and small aggregates
DBS0236604	abolished establishment of cell polarity	during cAMP stimulation	micropipette chemotaxis assay	20668166	null cells failed to polarize
DBS0236604	abolished chemotaxis to cAMP		micropipette chemotaxis assay	20668166	
DBS0236604	decreased actin filament polymerization		micropipette chemotaxis assay	20668166	first peak is reduced by 50% and the second peak is largely absent
DBS0236604	abolished chemotaxis to cAMP	in the presence of potassium	chemotaxis chamber assay	25149514	40 mM K+ in buffer
DBS0236604	abolished cell motility in response to calcium ion		chemotaxis chamber assay	25149514	
DBS0235684	abolished aggregation			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/DG1105">Picture of REMI mutant</a>
DBS0235685	abolished aggregation			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/DG1106">Picture of REMI mutant</a>
DBS0236076	aberrant fruiting body morphogenesis			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/GgtA">Picture of REMI mutant</a>
DBS0235688	increased stalk length			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/DG1113">Picture of REMI mutant</a>
DBS0237045	increased sorus size			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/Vps46">Picture of REMI mutant</a>
DBS0236605	wild type			15851518	nhe1- rescue experiment [strainID: 2471, parent: nhe1-]
DBS0236565	abolished aggregation			PUB11485	<a href="http://wiki.dictybase.org/dictywiki/index.php/MkpA">Picture of REMI mutant</a>
DBS0236934	aberrant aggregation			11274054	[strainID: 2473, parent: AX3]
DBS0236934	decreased fruiting body size			11274054	[strainID: 2473, parent: AX3]
DBS0236934	decreased establishment of cell polarity			11274054	[strainID: 2473, parent: AX3]
DBS0236934	decreased chemotaxis rate			11274054	in suspension [strainID: 2473, parent: AX3]
DBS0236934	aberrant actin filament organization			11274054	[strainID: 2473, parent: AX3]
DBS0236934	decreased phagocytosis			11274054	[strainID: 2473, parent: AX3]
DBS0236934	aberrant cytokinesis			11274054	[strainID: 2473, parent: AX3]
DBS0236945	aberrant sorus color			8898241	translucent sorus
DBS0236945	increased sorus size			8898241	
DBS0236945	decreased stalk length			8898241	
DBS0236945	abolished sporulation		plaque count	8898241	the viability of spores generated by splA- strains was less than0.5% of that of wild-type spores
DBS0236945	aberrant spore morphology		phase contrast microscopy	8898241	splA- mutant spores are round or irregular in shape and phase dark, compared to wild type spores and have decreased levels of cellulose in spore coats
DBS0236887	decreased resistance to hydrogen peroxide			15084313	[strainID: 2475, parent: AX2]
DBS0236887	decreased resistance to mitomycin C			15084313	[strainID: 2475, parent: AX2]
DBS0236887	aberrant response to UV			15084313	[strainID: 2475, parent: AX2]
DBS0235690	aberrant fruiting body morphogenesis			PUB11485	REMI mutant has a lumpy appearance [strain ID: 2476, parent: AX4]
DBS0235691	development arrests at loose mound stage			PUB11485	[strain ID: 2477, parent: AX4]
DBS0237134	wild type			16410554	cells overexpressing SBDS-GFP are normal when measured for shape, velocity, direction, and pseudopod dynamics [strainIDs: 2478,2479, parents: AX2,AX3]
DBS0237135	wild type			16410554	cells overexpressing SBDS-GFP are normal when measured for shape, velocity, direction, and pseudopod dynamics [strainIDs: 2478,2479, parents: AX2,AX3]
DBS0235959	aberrant fruiting body morphogenesis			PUB11485	[strain ID: 2480, parent: AX4]
DBS0235946	development arrests at mound stage			PUB11485	[strain ID: 2481, parent: AX4]
DBS0235693	development arrests at mound stage			PUB11485	[strain ID: 2482, parent: AX3]
DBS0235919	development arrests at mound stage			PUB11485	[strain ID: 2483, parent: AX4]
DBS0236162	increased slug migration			PUB11485	[strain ID: 2484, parent: AX4]
DBS0235960	decreased fatty acid level			14629118	70% reduction; rescue experiments show a direct dependence of fatty acid accumulation on expression levels[strainID: 2266, parent: AX2]
DBS0235960	decreased lipid droplet formation	during growth with palmitic acid treatment	fluorescence microscopy	28751309	
DBS0235960	increased sporulation	during chimeric late development		28751309	when grown with palmitic acid, fcsA- cells preferentially become spores an out-competes wild type
DBS0236099	wild type			1670774	gpaB null is rescued by overexpression of gpaB [strain ID: 2267]
DBS0236096	abolished aggregation			1670774	Expressing gpaB in gpaB null under the control of the act15 or the gpaA promoter does not rescue the aggregation phenotype [strain IDs: 2268, 2269]
DBS0236097	abolished aggregation			1670774	Expressing gpaB in gpaB null under the control of the act15 or the gpaA promoter does not rescue the aggregation phenotype [strain IDs: 2268, 2269]
DBS0236088	wild type			1670774	[strain ID: 2270]
DBS0236088	increased growth rate			27519410	in gpaA- cells, proliferation to abnormally high cell densities
DBS0236088	aberrant cellular homeostasis			27519410	in gpaA- cells, decreased extracellular polyphosphate accumulation
DBS0237229	wild type			1670774	[strain ID: 2271]
DBS0237136	increased stalk length			2539262	[strain ID: 2272]
DBS0237136	aberrant fruiting body morphogenesis			2539262	Sorus slips down the stalk; also see fruiting bodies with 2-3 sorocarps along the stalk [strain ID: 2272]
DBS0237136	aberrant cytokinesis			2539262	High number of multinucleated cells on Petri dishes; no difference in shaking culture [strain ID: 2272]
DBS0237252	delayed development			7821221	Development is delayed after aggregation [strain IDs: 2274, 2280]
DBS0237253	increased basal disc size			7821221	[strain IDs: 2275, 2281]
DBS0236087	increased stalk length			7821221	[strain ID: 2276, parent: JH10]
DBS0236087	decreased stalk width			7821221	[strain ID: 2276, parent: JH10]
DBS0236087	aberrant aggregation	during starvation		9525920	gpaA- cells aggregate at a lower cell density than wt  cells
DBS0236087	aberrant response to cAMP	during starvation		9525920	in gpaA- cells, no increase in cAMP production on stimulation with conditioned medium factor compared with 2X increase in wt cells
DBS0236091	decreased prestalk gene expression			7821221	No expression of ecmB in the pstAB region; ecmA and cotC expression are normal
DBS0236092	delayed development			7821221	Development is delayed after aggregation [strain IDs: 2274, 2280]
DBS0236093	increased basal disc size			7821221	[strain IDs: 2275, 2281]
DBS0236109	increased number of mounds			12176329	3-4x more aggregates than wild type
DBS0236109	decreased mound size			12176329	timing and further development is normal albeit smaller fruiting bodies as a consequence of smaller, more heterogenous aggregation territories
DBS0236109	decreased fruiting body size			12176329	as a result of smaller aggregation teritorries, but normal spores
DBS0236109	precocious aggregation			12176329	
DBS0236109	increased growth rate	in suspension		19635129	also on bacterial plates; growth also not inhibited by rAprA, as it is in wt
DBS0236109	increased cell death	at high cell density	growth curve	19635129	when cells reach stationary phase they die of faster than wt
DBS0236109	increased growth rate			27519410	in gpaI- cells, proliferation to abnormally high cell densities
DBS0236109	aberrant cellular homeostasis			27519410	in gpaI- cells, decreased extracellular polyphosphate accumulation
DBS0236109	decreased oscillatory cAMP signaling	during starvation		15059962	gpaI- cells initiate cAMP waves with periodicity of  ~4.2 min. compared with 5.8 min. for wt
DBS0236109	aberrant activation of adenylate cyclase activity	during development		15059962	in gpaI- cells, ACA is activated with same initial kinetics as wt, but adaptation of ACA is delayed and slower
DBS0236109	decreased lateral pseudopodium formation	during cAMP stimulation		15059962	
DBS0236109	increased actin filament polymerization	during cAMP stimulation		15059962	
DBS0236109	increased chemotaxis to cAMP			15059962	in gpaI- cells, increased chemotactic index and speed compared to wt
DBS0236109	increased establishment of cell polarity	during cAMP stimulation		15059962	
DBS0236109	aberrant adaptation of signaling pathway	during cAMP stimulation		15059962	in cAMP stimulated gpaI null cells, adaptation to PI3K signaling occurs more slowly than in wt cells
DBS0236109	aberrant protein localization to plasma membrane	during cAMP stimulation		15059962	in gpaI- cells stimulated with cAMP, CRAC (dagA) remained associated with the membrane approx. 2X longer than wt cells
DBS0236109	increased cGMP biosynthesis	during cAMP stimulation		15059962	
DBS0236498	aberrant extracellular cAMP signaling pathway			14651934	Fail to form a periodic cAMP wave pattern [strain ID: 2284, parent: AX4]
DBS0236498	aberrant aggregation			14651934	Aggregate and disperse repeatedly [strain ID: 2284, parent: AX4]
DBS0236498	abolished stream development			14651934	[strain ID: 2284, parent: AX4]
DBS0235618	aberrant stream morphology			14651934	Streams have complicated branching and are thinner than wild type [strain ID: 2285, parent: AX4]
DBS0235618	aberrant aggregation			14651934	Form loose aggregates that dissociate [strain ID: 2285, parent: AX4]
DBS0236516	abolished aggregation		monolayer culture	16051212	In submerged monolayer
DBS0236516	increased mound size			16051212	Rescued by overexpression of lrrA-GST
DBS0236516	development arrests at mound stage			16051212	Rescued by overexpression of lrrA-GST
DBS0236516	decreased cell-substrate adhesion			16051212	
DBS0236516	increased actin filament polymerization			16051212	
DBS0236516	decreased spore germination	during chimeric development	plaque count	16051212	Some GFP labeled lrrA- cells in a chimera with wt sporulate but only 3% of those spores germinate
DBS0236516	abolished establishment of cell polarity	during cAMP stimulation		16051212	lrrA- cells cannot polarize in response to cAMP
DBS0236516	abolished positive chemotaxis			16051212	lrrA cells are unresponsive to gradients of cAMP or folic acid
DBS0236516	decreased gene expression			16051212	acaA, carA and pdsA expression was delayed by 6 hours and markedly  reduced
DBS0236516	delayed gene expression			16051212	Expression aggregation and post-aggregation genes is delayed (acaA, carA and pdsA, as well as  ecmA, pspA)
DBS0236543	decreased mound size		developmental time course	9250676	tiny mounds form small fruiting bodies
DBS0236543	precocious development		developmental time course	17353263	
DBS0236543	abolished chemotaxis to cAMP			9250676	no concentration of cAMP stimulates these cells for chemotaxis
DBS0236560	decreased prestalk gene expression			8986798	ecmA/B expression reduced while cotB expression unaffected
DBS0237191	increased actin filament polymerization	during cAMP stimulation		16968699	Overexpression of racC; most important effect on the second peak of actin polymerization
DBS0236771	abolished aggregation			16079174	not rescued by cAMP pulse; [strain ID: 2077, parent: KAX3]; also in PMID: 9389653 (strain ID# 158, parent: DH1)
DBS0236771	decreased myosin II assembly			16079174	[strainID: 2077, parent: KAX3]
DBS0236771	increased phagocytosis		uptake of yeast particles	22266904	in piaA- cells, increase in both speed and efficiency of phagocytosis compared with wt
DBS0235719	decreased fruiting body size			15507488	[strainID: 2078, parent: AX2]
DBS0235719	aberrant aggregation			15507488	cells that do aggregate form tiny mounds (dia1-/act6prom:trap1); aggregates form in growth medium and cannot bedissociated with EDTA (act6prom:trap1) [strainIDs: 727,2078]
DBS0235652	wild type			8089184	Overexpression of dagA in dagA- background or in AX4 has no phenotype [strain IDs: 2083, 2084]
DBS0237104	wild type			8089184	Overexpression of dagA in dagA- background or in AX4 has no phenotype [strain IDs: 2083, 2084]
DBS0236736	aberrant calcium-mediated signaling			15541464	decreased and delayed (4x) cAMP-induced Ca2+ influx
DBS0235916	aberrant late culminant morphology			16400165	Mutants have morphological defects during culmination
DBS0235916	aberrant sorus color			16400165	translucent sorus
DBS0235916	decreased sporulation			16400165	Mutants formed fewer spored than parent
DBS0235916	decreased DNA methylation on cytosine			16400165	
DBS0236772	wild type			7565716	[strain ID: 2087, parent JH10]
DBS0236774	wild type			7565716	[strain ID: 2088, parent: JH10]
DBS0236776	wild type			7565716	[strainID: 2089, parent: JH10]
DBS0236778	wild type			7565716	pikE disruptant, however, there are two copies of the gene in this parent strain and only one has been disrupted; prototroph (thy+)
DBS0236095	increased gene expression			10793140	elevated levels of discoidin [strainID: 2091, parent: AX2]
DBS0236095	abolished aggregation			10793140	[strainID: 2091]
DBS0236773	decreased spore cell differentiation		SDF-2 measurement	16672332	Double pikA/pikB knockout; SDF-2 production in the sorus; rescued by SDF-2 priming
DBS0236773	abolished stream development			16267269	Double pikA/pikB knockout. The same phenotype occurs when inhibiting all PI3Ks with LY292004
DBS0236773	abolished protein localization to plasma membrane			16267269	Double pikA/pikB knockout. Chemoattractant initiated translocation of CRAC (dagA) to the plasma membrane is completely inhibited
DBS0236773	increased cAMP level		intracellular measurement	16267269	Double pikA/pikB knockout. The adaptation phase of the chemoattractant receptor-mediated ACA activation response is impaired
DBS0236773	aberrant activation of adenylate cyclase activity			16267269	Double pikA/pikB knockout. The adaptation of the chemoattractant receptor-mediated ACA activaion response is impaired
DBS0236773	abolished vegetative growth	in suspension		7565716	Double pikA/pikB knockout. Cells can grow on solid substratum (Petri dishes or on agar plates with bacteria).
DBS0236773	delayed aggregation			7565716	Double pikA/pikB knockout. No aggregation observed at densities lower than 1x10e6 cells/cm2.
DBS0236773	aberrant sorocarp development			7565716	
DBS0236773	aberrant actin filament organization			9405319	in pikA-pikB- cells, F-actin distribution was more homogenous and evenly distributed around the cell periphery than in wt cells
DBS0236773	decreased pinocytosis			9405319	in pikA-/pikB- cells, significantly reduced pinocytosis
DBS0236773	aberrant aggregation			9405319	pikA-/pikB- cells are motile and respond to cAMP, but do not stream or form mounds
DBS0236773	decreased phosphatidylinositol biosynthesis			9405319	in pikA-/pikB- cells, reduced levels of phosphatidylinositol 3,4 bisphosphate and phosphatidylinositol trisphosphate
DBS0236773	aberrant macropinocytosis			11553719	pikA-/pikB- cells accumulate fluid at 35% of the rate of wt; wt cells treated with PI3K inhibitor lack macropinosomes
DBS0236773	aberrant cell morphology			9087443	pikA-/pikB- cells were smaller and more irregularly shaped and contained an increased number of filopodia compared with wt cells
DBS0236773	aberrant phagolysosome formation			9087443	most pikA-/pikB- cells did not form large post-lysosomes whereas &gt; 90% of wt cells formed post-lysosomes
DBS0236773	decreased exocytosis			9087443	in pikA-/pikB- cells, 70% of FITC-dextran retained after 90 min. compared with only 25% in control cells
DBS0236773	aberrant phagosome maturation			11256995	pikA-/pikB- cells did not form numerous large phagosomes containing bacteria as did control cells; pikA-/pikB- phagosomes were  significantly more acidic than control cells
DBS0236773	aberrant fruiting body morphogenesis			7565716	
DBS0236782	increased gene expression			10793140	elevated levels of discoidin; gpaB-/gdt1- (PMID: 10793140); pkaC-/gdt1- (PMID: 11270120) [strainIDs: 2091,2096]
DBS0236782	abolished aggregation			10793140	gpaB-/gdt1- (PMID: 10793140); pkaC-/gdt1- (PMID: 11270120) [strainIDs: 2091,2096]
DBS0236782	increased gene expression			11270120	elevated levels of discoidin [strain ID: 2096, parent: AX2]
DBS0236782	abolished aggregation			11270120	[strain ID: 2096, parent: AX2]
DBS0237190	abolished aggregation			11270120	[strainID: 2097]
DBS0237190	increased gene expression			11270120	elevated levels of discoidin [strainID: 2097]
DBS0237189	decreased protein tyrosine phosphorylation			9164876	decreased tyrosine phosphorylation of ErkB
DBS0237189	abolished oscillatory cAMP signaling			1728597	
DBS0237189	abolished aggregation			1728597	
DBS0237189	abolished cAMP binding			1728597	
DBS0237189	decreased protein kinase activity			1728597	target gene/protein: pkaC
DBS0235949	abolished aggregation			15131307	When developed at low cell density. Can develop at high cell density
DBS0235949	increased oscillatory cAMP signaling			15131307	
DBS0237275	precocious prespore gene expression			8125261	
DBS0236755	aberrant cytokinesis			15194808	mild defect; 5% of cells have 3 or more nuclei
DBS0236755	decreased phagocytosis			15194808	phagocytosis of latex beads in HL5 severely impaired; milder defect in phosphate buffer
DBS0236755	decreased cell-substrate adhesion			15194808	adhesion to glass in HL5 subjected to shear stress; strength of flow of 50% detachment was measured
DBS0236755	abolished defense response to bacterium			16367873	Null mutant cannot grow on K. pneumoniae
DBS0236755	decreased growth rate	in suspension	growth curve	12857872	slightly decreased at 20C and 25C
DBS0236755	development arrests at slug stage	on filter	developmental time course	12857872	fingers at 20C and 25 C
DBS0236755	increased secretion of lysosomal enzymes	in axenic medium	biochemical assay	18178563	strongly increased secretion of N-acetyl beta-glucosaminidase, alpha-mannosidase, and acid phosphatase
DBS0236755	decreased gene expression		real time PCR	22219373	SibA RNA expression is reduced in the phg1A null mutant
DBS0236755	decreased protein localization to cell surface			22219373	SibA protein is strongly decreased on the cell surface in the phg1A null mutant
DBS0236755	decreased protein stabilization			22219373	SibA protein is unstable in the phg1A null mutant; stronger effect at 26C compared to 20C
DBS0236755	decreased protein stabilization		Western blot	23301051	in phgA- cells, 69% of Kil1 was degraded after 2 hrs, compared with 14% in wt
DBS0236755	decreased protein level		Western blot	23301051	in phgA- cells, Kil1 protein largely depleted compared with wt cells
DBS0236755	decreased lysosomal protein degradation			23301051	in phg1A- cells, lysosomal activity is strongly reduced compared with wt cells
DBS0236755	increased lysosomal pH			23301051	acidification of both early and late endosomal compartments was significantly less in phg1A- cells compared to wt cells
DBS0236755	aberrant phagocytosis			27425421	in phg1A- cells, slight defect in uptake of K. aerogenes
DBS0236755	aberrant defense response to bacterium			27425421	n phg1A- cells, decreased intracellular killing of K. aerogenes compared with wt
DBS0236758	decreased phagocytosis			15194808	phagocytosis of latex beads in HL5 severely impaired; milder defect in phosphate buffer[strainID: 2102, parent: DH1-10]
DBS0236758	decreased cell-substrate adhesion			15194808	adhesion to glass in HL5 subjected to shear stress; strength of flow of 50% detachment was measured[strainID: 2102, parent: DH1-10]
DBS0236758	aberrant cell morphology			15194808	no cell flattening and no formation of filopodia in phosphate buffer[strainID: 2102, parent: DH1-10]
DBS0236758	aberrant cytokinesis			15194808	20% of cells have3 or more nuclei[strainID: 2102, parent: DH1-10]
DBS0236758	aberrant actin filament organization			15194808	untypically large actin patches in cell substrate contact area[strainID: 2102, parent: DH1-10]
DBS0236758	decreased cell motility			15194808	3x reduction in random motility in phosphate buffer[strainID: 2102, parent: DH1-10]
DBS0236758	precocious development	in axenic medium		16987957	cells aggregate and express developmental genes in the presence of nutrients
DBS0236758	precocious gene expression			16987957	at low cell density: discoidin expression; at high cell density: csA
DBS0236758	aberrant response to nutrient	in axenic medium		16987957	cells form aggregates during prolonged culture in HL5
DBS0237123	decreased phagocytosis			16325504	overexpression of the N-terminal 245 aa, but not of the kinase domain inhibits phagocytosis[strainID: 2105, parent: DH1-10]
DBS0236010	decreased phagocytosis			12854977	gefB-/rasS- double knock out [strain ID: 2106]
DBS0236010	increased cell motility			12854977	gefB-/rasS- double knock out [strain ID: 2106]
DBS0237277	aberrant fruiting body morphogenesis			1730409	[strain ID: 2107]
DBS0237277	decreased sporulation			1730409	[strain ID: 2107]
DBS0236760	decreased phagocytosis			16325504	phg2-GFP rescues phagocytosis defect, however deletion of the N-terminal 198 aa containing the PIP binding site, does not[strainID: 2108, parent: phg2-null]
DBS0236976	aberrant cell morphology			15194808	no cell flattening in phosphate buffer[strainID: 2109, parent: DH1-10]
DBS0236976	aberrant cytokinesis			15194808	45% of cells have3 or more nuclei[strainID: 2109, parent: DH1-10]
DBS0236976	decreased phagocytosis			15194808	phagocytosis of latex beads in HL5 severely impaired; milder defect in phosphate buffer[strainID: 2109, parent: DH1-10]
DBS0236976	decreased cell-substrate adhesion			15194808	adhesion to glass in HL5 subjected to shear stress; strength of flow of 50% detachment was measured[strainID: 2109, parent: DH1-10]
DBS0236976	decreased protein level			22219373	SibA protein is mildly reduced in the talA null mutant
DBS0236770	aberrant cytokinesis			11973364	aberrant cytokinesis B (myosin-II-independent, adhesion-dependent cytokinesis) [strain ID: 2110, parent: AX2]
DBS0236769	delayed aggregation			12413895	HSB1 ts mutant is recued by overexpression of piaA [strain ID: 2111, parent: HSB1]
DBS0236710	increased phagocytosis			15509655	pakB- cells expressing a constitutively active PakB has phagocytosis rates 2.5-fold higher than parent [strain ID: 2113, parent: JH10]
DBS0236710	increased pinocytosis			15509655	pakB- cells expressing a constitutively active PakB has pinocytosis rates 1.7-fold higher than parent [strain ID: 2113, parent: JH10]
DBS0236710	abolished cytokinesis			15509655	pakB- cells expressing a constitutively active PakB[strain IDs: 2113, 2115, parent: JH10]
DBS0236712	abolished cytokinesis			15509655	pakB- cells expressing a constitutively active PakB[strain IDs: 2113, 2115, parent: JH10]
DBS0236717	abolished protein binding			15483055	abolished RacB binding
DBS0236719	decreased chemotaxis rate			15483055	Expression of PakC(R34C) or PakC(S466A,P470A)
DBS0236719	decreased lateral pseudopodium retraction			15483055	Expression of PakC(R34C) or PakC(S466A,P470A)
DBS0236720	decreased chemotaxis rate			15483055	Expression of PakC(R34C) or PakC(S466A,P470A)
DBS0236720	decreased lateral pseudopodium retraction			15483055	Expression of PakC(R34C) or PakC(S466A,P470A)
DBS0237282	decreased cell motility			15483055	Overexpression of wild type PakC causes a reduction of speed and loss of directionality [strain ID: 2126, parent: kAX3]
DBS0236763	wild type			14517243	[strain ID: 2127, parent: AX3]
DBS0235628	increased mound size			14732403	high-copy expression of crlA appears to be lethal [strainID: 2128, parent: KAX3]
DBS0237091	abolished vegetative growth			14732403	in axenic medium [strainID: 2129, parent: KAX3]
DBS0237036	aberrant cytokinesis			12388544	in suspension; VASP was targeted to the membrane by adding a myristoylation tag
DBS0237036	increased filopodium formation			12388544	VASP was targeted to the membrane by adding a myristoylation tag; despite an overall similar expression level to wild-type, the number of filopodia is 3x higher than in overexpressors
DBS0237036	increased actin filament polymerization			12388544	VASP was targeted to the membrane by adding a myristoylation tag, despite an overall similar expression level to wild-type, F-actin content is higher than in overexpressors
DBS0236974	abolished sporulation			8986798	tagB/psmA1 double mutants fails to form spores [strain ID: 2135]
DBS0236859	development arrests at tipped mound stage			3093890	Expression of activated Dd-ras (G12T12) results in an abnormal developmental phenotype with the formation of aggregates having multiple tips and an inhibition of further developmen
DBS0236859	increased myo-inositol level			2843553	level of inositol 1,4,5-trisphosphate was raised 3 to 5 times in the ras(G12T) compared with wt
DBS0236859	decreased gene expression		Northern blot	1541397	in starved rasD(G12T) cells, substantially decreased levels of both cAR1 mRNA and protein
DBS0236859	decreased prespore gene expression		Northern blot	9190209	in cells over-expressing rasD(G12T), decreased expression of prespore cell specific gene cotC
DBS0236859	increased prestalk gene expression		Northern blot	9190209	in cells over-expressing rasD(G12T), increased expression of prestalk cell specific genes ecmA and tagB
DBS0236859	increased protein kinase activation			8670837	in cells overexpressing rasD(G12T), Erk2 activity is elevated prior to cAMP stimulation
DBS0237040	decreased filopodium formation		phalloidin staining	12388544	50% lower vasP expression than wild-type results in partial (2/3) rescue
DBS0237200	increased filopodium formation			12388544	2x higher than wild-type when full-length vasP is overexpressed, 4x higher when the PRD-EVH2 domains are overexpressed [strainIDs: 2139, 2144]
