DBS0235526	mutant type	endogenous mutation
DBS0235526	synonym	AX-2
DBS0235526	synonym	AX2(GW)
DBS0235526	synonym	AX2 (GW)
DBS0235526	synonym	AX2 GW
DBS0235526	synonym	AX2GW
DBS0235525	mutagenesis method	Spontaneous
DBS0235525	mutant type	endogenous mutation
DBS0235525	synonym	AX-2
DBS0235525	synonym	AX2-RI
DBS0235525	synonym	AX2 (RI)
DBS0235525	synonym	AX2(RI)
DBS0235525	synonym	AX2RI
DBS0235525	synonym	AX2 RI
DBS0236853	mutagenesis method	Homologous Recombination
DBS0236853	mutant type	endogenous mutation
DBS0236448	mutagenesis method	Homologous Recombination
DBS0236448	synonym	JH-10
DBS0236448	synonym	JH10-GW
DBS0236448	synonym	JH10 (GW)
DBS0236448	synonym	JH10(GW)
DBS0236448	synonym	JH10GW
DBS0236448	synonym	JH10 GW
DBS0236854	mutagenesis method	Homologous Recombination
DBS0236854	mutant type	endogenous mutation
DBS0236854	synonym	JH10/rasC-
DBS0236854	synonym	rasC null
DBS0236860	mutagenesis method	Homologous Recombination
DBS0236860	mutant type	endogenous mutation
DBS0236635	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236635	mutant type	endogenous mutation
DBS0236635	synonym	NP153
DBS0236452	mutagenesis method	Random Insertion
DBS0236452	mutant type	exogenous mutation
DBS0236452	synonym	Galpha5HC
DBS0236453	mutagenesis method	Random Insertion
DBS0236453	mutant type	exogenous insertion
DBS0236453	synonym	Galpha5LC
DBS0236453	synonym	Ga5LC
DBS0236453	synonym	G&#945;5<sup>LC</sup>
DBS0236385	mutagenesis method	Random Insertion
DBS0236385	mutant type	endogenous insertion
DBS0236385	synonym	erkB- control
DBS0236419	mutagenesis method	Homologous Recombination
DBS0236419	mutant type	endogenous mutation
DBS0236419	synonym	SP65-null
DBS0236416	mutagenesis method	Homologous Recombination
DBS0236416	mutant type	endogenous mutation
DBS0236416	synonym	FT85-null
DBS0236416	synonym	fucB-
DBS0236345	mutagenesis method	Spontaneous
DBS0236345	synonym	AX3K
DBS0236345	synonym	AX3-K
DBS0236345	synonym	KAX-3
DBS0236346	mutagenesis method	Homologous Recombination
DBS0236346	mutant type	endogenous insertion
DBS0236346	synonym	atg1-1
DBS0236346	synonym	apg1-1
DBS0236346	synonym	atg1.i
DBS0236347	mutagenesis method	Homologous Recombination
DBS0236347	synonym	atg5-
DBS0236347	synonym	apg5-
DBS0236371	mutagenesis method	Homologous Recombination
DBS0236371	mutant type	endogenous mutation
DBS0236371	synonym	atg5-
DBS0236371	synonym	apg5-
DBS0236372	mutant type	endogenous mutation
DBS0236372	synonym	atg7-
DBS0236372	synonym	apg7-
DBS0236905	mutagenesis method	Random Insertion
DBS0236905	mutant type	exogenous mutation
DBS0236905	synonym	rps4OE
DBS0236905	synonym	rps4(OE)
DBS0236905	synonym	rps4<sup>OE</sup>
DBS0236905	synonym	AX2 rps4OE
DBS0236905	synonym	AX2rps4OE
DBS0236544	mutagenesis method	Homologous Recombination
DBS0236544	mutant type	endogenous mutation
DBS0236544	synonym	MFE1 null
DBS0235518	mutagenesis method	Spontaneous
DBS0235518	mutant type	endogenous mutation
DBS0235518	synonym	Ax-2 (8A)
DBS0235518	synonym	AX28A
DBS0235518	synonym	8A
DBS0235518	synonym	AX2(maeda)
DBS0235518	synonym	AX2 (maeda)
DBS0235518	synonym	AX2 maeda
DBS0235518	synonym	AX2maeda
DBS0236244	mutagenesis method	Haploid Segregant
DBS0236244	synonym	HL-65
DBS0236340	mutagenesis method	Homologous Recombination
DBS0236340	mutant type	endogenous mutation
DBS0236340	synonym	apg8-
DBS0236340	synonym	aut7
DBS0236823	mutagenesis method	Random Insertion
DBS0236823	synonym	A6-GFP
DBS0236823	synonym	A6gfp
DBS0235556	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0235556	synonym	A6-8.3-GFP;A6-8.3uGFP
DBS0235556	synonym	A6-8.3uGFP
DBS0235911	synonym	DL-118
DBS0236123	mutagenesis method	Homologous Recombination
DBS0236123	mutant type	endogenous insertion
DBS0236123	synonym	aar-
DBS0236123	synonym	aardvark null
DBS0236123	synonym	HAD 186
DBS0236123	synonym	catenin null
DBS0236210	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236210	mutant type	endogenous mutation
DBS0236210	synonym	HL-122
DBS0236218	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236218	mutant type	endogenous mutation
DBS0236218	synonym	HL-232
DBS0236226	mutagenesis method	Random Insertion
DBS0236226	mutant type	exogenous mutation
DBS0236226	synonym	HL-300
DBS0236126	mutagenesis method	Homologous Recombination
DBS0236126	mutant type	endogenous insertion
DBS0236126	synonym	LisA KO 5A
DBS0236126	synonym	LisAKO5A
DBS0236126	synonym	 LisA-KO5A
DBS0236126	synonym	LisA.KO5A
DBS0236126	synonym	KO.5A
DBS0236126	synonym	KOSA
DBS0236126	synonym	K0SA
DBS0236127	mutagenesis method	Homologous Recombination
DBS0236127	mutant type	endogenous insertion
DBS0236127	synonym	LisA KO 5B
DBS0236127	synonym	LisAKO5B
DBS0236127	synonym	LisA-KO5B
DBS0236127	synonym	LisA.KO5B
DBS0236127	synonym	KO.5B
DBS0236127	synonym	K0.5B
DBS0235657	mutagenesis method	Homologous Recombination
DBS0235657	synonym	Dd-STATa-
DBS0235657	synonym	statA-null mutant
DBS0235657	synonym	statA null
DBS0235657	synonym	STATa-
DBS0236304	mutagenesis method	Homologous Recombination
DBS0236304	mutant type	endogenous insertion
DBS0236304	synonym	atg1-1
DBS0236304	synonym	atg1.1
DBS0236304	synonym	HMX.atg1-1
DBS0236305	mutagenesis method	Homologous Recombination
DBS0236305	mutant type	endogenous deletion
DBS0236305	synonym	atg1.2
DBS0236305	synonym	HMX.atg1-2
DBS0236305	synonym	atg1-2
DBS0236307	mutagenesis method	Homologous Recombination
DBS0236307	mutant type	endogenous insertion
DBS0236307	synonym	dcsA-
DBS0236307	synonym	HMX-dcsA-
DBS0236307	synonym	HMX.dcsA-
DBS0236307	synonym	CSa-
DBS0236306	mutagenesis method	Random Insertion
DBS0236306	mutant type	exogenous mutation
DBS0236306	synonym	atg1.atg1
DBS0236306	synonym	atg1atg1
DBS0235807	synonym	WS-7
DBS0235807	synonym	WS.7
DBS0235807	synonym	WS 7
DBS0235807	synonym	WS_7
DBS0235804	synonym	WS-584
DBS0235804	synonym	WS 584
DBS0235804	synonym	WS_584
DBS0235804	synonym	WS.584
DBS0236815	synonym	WS-598
DBS0236815	synonym	WS 598
DBS0236815	synonym	WS_598
DBS0236815	synonym	WS.598
DBS0235752	mutagenesis method	Haploid Segregant
DBS0235752	synonym	hu-188
DBS0235752	synonym	ws585
DBS0235752	synonym	ws-585
DBS0235821	synonym	WS-617
DBS0235821	synonym	WS 617
DBS0235821	synonym	WS.617
DBS0235821	synonym	WS_617
DBS0235787	synonym	V12H
DBS0235787	synonym	V-12H
DBS0235787	synonym	V-12-H
DBS0236819	synonym	WS-602
DBS0236819	synonym	WS.602
DBS0236819	synonym	WS_602
DBS0236819	synonym	WS 602
DBS0235880	synonym	WS-278
DBS0235880	synonym	WS.278
DBS0235880	synonym	WS_278
DBS0235880	synonym	WS 278
DBS0235791	synonym	WS-10
DBS0235791	synonym	WS_10
DBS0235791	synonym	WS 10
DBS0235791	synonym	 WS.10
DBS0236461	mutagenesis method	Homologous Recombination
DBS0236461	mutant type	endogenous deletion
DBS0236461	synonym	JS128c
DBS0236461	synonym	JS-128
DBS0236461	synonym	tipA-/tipD-
DBS0236461	synonym	tipA-/tipB-/act15::lacZ
DBS0236959	mutagenesis method	Random Insertion
DBS0236959	synonym	oligo wild type
DBS0236959	synonym	1.5B
DBS0236959	synonym	WTpep
DBS0236959	synonym	Dd-STATaWTpep
DBS0236959	synonym	StatAWTpep
DBS0236959	synonym	stat-
DBS0236959	synonym	stata-
DBS0236960	mutagenesis method	Random Insertion
DBS0236960	synonym	stat-
DBS0236960	synonym	stata-
DBS0236960	synonym	3.5B
DBS0236960	synonym	Alapep
DBS0236960	synonym	Dd-STATaAlapep
DBS0236960	synonym	STATaAlapep
DBS0236960	synonym	TAD151
DBS0236124	mutagenesis method	Homologous Recombination
DBS0236124	mutant type	endogenous insertion
DBS0236124	synonym	LisA KO 1A
DBS0236124	synonym	LisAKO1A
DBS0236124	synonym	 LisA-KO1A
DBS0236124	synonym	LisA.KO1A
DBS0236124	synonym	KO.1A
DBS0236124	synonym	KOIA
DBS0236124	synonym	KO.IA
DBS0236124	synonym	K01A
DBS0236125	mutagenesis method	Homologous Recombination
DBS0236125	mutant type	endogenous insertion
DBS0236125	synonym	LisA KO 1B
DBS0236125	synonym	LisAKO1B
DBS0236125	synonym	 LisA.KO1B
DBS0236125	synonym	LisA-KO1B
DBS0236125	synonym	KO.1B
DBS0236125	synonym	ko1.B
DBS0236125	synonym	K0.1B
DBS0236332	mutagenesis method	Random Insertion
DBS0236334	mutagenesis method	Random Insertion
DBS0236335	mutagenesis method	Random Insertion
DBS0236339	mutagenesis method	Random Insertion
DBS0236341	mutagenesis method	Random Insertion
DBS0236342	mutagenesis method	Random Insertion
DBS0236343	mutagenesis method	Random Insertion
DBS0236352	mutagenesis method	Random Insertion
DBS0236220	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236220	mutant type	endogenous mutation
DBS0236220	synonym	HL-241
DBS0236217	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236217	mutant type	endogenous mutation
DBS0236217	synonym	HL-231
DBS0236221	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236221	mutant type	endogenous mutation
DBS0236221	synonym	HL-243
DBS0236223	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236223	mutant type	endogenous mutation
DBS0236223	synonym	HL-250
DBS0236224	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236224	mutant type	endogenous mutation
DBS0236224	synonym	HL-260
DBS0236228	mutagenesis method	Random Insertion
DBS0236228	mutant type	endogenous mutation
DBS0236228	synonym	DELF
DBS0236228	synonym	delta16-11
DBS0236228	synonym	HL-310
DBS0236228	synonym	pyr5-6-
DBS0236228	synonym	Del16-11
DBS0236230	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236230	synonym	HL-33
DBS0236233	mutagenesis method	Random Insertion
DBS0236233	synonym	HL-353
DBS0236232	mutagenesis method	Homologous Recombination
DBS0236232	mutant type	endogenous mutation
DBS0236232	synonym	HL-351
DBS0236232	synonym	HL-352
DBS0236232	synonym	HL352
DBS0236234	mutagenesis method	Random Insertion
DBS0236234	mutant type	exogenous mutation
DBS0236234	synonym	spiA+
DBS0236234	synonym	HL-354
DBS0236235	mutagenesis method	Random Insertion
DBS0236235	mutant type	exogenous mutation
DBS0236235	synonym	HL-355
DBS0236235	synonym	spiA+
DBS0236249	mutagenesis method	Spontaneous
DBS0236249	mutant type	endogenous mutation
DBS0236249	synonym	HL-80
DBS0236209	mutagenesis method	Haploid Segregant
DBS0236209	synonym	HL-106
DBS0236238	mutagenesis method	Spontaneous
DBS0236238	mutant type	endogenous mutation
DBS0236238	synonym	HL-50
DBS0236239	mutagenesis method	Haploid Segregant
DBS0236239	synonym	HL-500
DBS0236241	mutagenesis method	Haploid Segregant
DBS0236241	synonym	HL-52
DBS0236241	synonym	HL33-1
DBS0236252	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236252	mutant type	endogenous mutation
DBS0236252	synonym	HL-90
DBS0236985	mutagenesis method	Homologous Recombination
DBS0236985	mutant type	endogenous insertion
DBS0236985	synonym	TL127
DBS0235584	mutagenesis method	Homologous Recombination
DBS0235584	mutant type	endogenous mutation
DBS0235584	synonym	counting factor
DBS0235612	mutagenesis method	Homologous Recombination
DBS0235612	mutant type	endogenous mutation
DBS0235612	synonym	8A-
DBS0235612	synonym	CMF receptor
DBS0235612	synonym	 cmfB-
DBS0235612	synonym	11a-
DBS0235541	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0235541	mutant type	endogenous mutation
DBS0235541	synonym	AX-3
DBS0235541	synonym	AX3 DB
DBS0235541	synonym	AX3DB
DBS0235541	synonym	AX3(DB)
DBS0235541	synonym	AX3 (DB)
DBS0235493	mutagenesis method	Homologous Recombination
DBS0235493	mutant type	endogenous mutation
DBS0235493	synonym	D11DKO
DBS0235493	synonym	ampA null
DBS0235493	synonym	ampA-KO
DBS0235495	mutagenesis method	Random Insertion
DBS0235495	synonym	ampA OE#1
DBS0235492	mutagenesis method	Random Insertion
DBS0235492	mutant type	exogenous mutation
DBS0235492	synonym	ampA-null rescue
DBS0235492	synonym	 D11DKO rescue
DBS0235492	synonym	ampA- rescue
DBS0235496	mutagenesis method	Random Insertion
DBS0235496	synonym	SP87
DBS0235496	synonym	ampA-PL3/Gal
DBS0235496	synonym	DTV2
DBS0235494	mutagenesis method	Random Insertion
DBS0235494	synonym	DTV3
DBS0235494	synonym	ampA-ampA/Gal
DBS0235544	mutagenesis method	Random Insertion
DBS0235544	synonym	beta-Galactosidase
DBS0235544	synonym	AX-3
DBS0235544	synonym	D11-1-6
DBS0235544	synonym	Ax3-ampAgal
DBS0235544	synonym	AX3ampa/gal
DBS0235544	synonym	AX3amplgal
DBS0237015	mutagenesis method	Random Insertion
DBS0237015	synonym	TLDI 5
DBS0237016	mutagenesis method	Random Insertion
DBS0237016	synonym	TLDI 9
DBS0235756	synonym	NC-105.1
DBS0235767	synonym	NC-85.1
DBS0235766	synonym	NC-75.2
DBS0235768	synonym	NC-85.2
DBS0236361	mutagenesis method	Homologous Recombination
DBS0236361	mutant type	endogenous mutation
DBS0236361	synonym	cheater
DBS0236363	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0236363	mutant type	endogenous mutation
DBS0236363	synonym	fbxA-
DBS0236363	synonym	regA-
DBS0236364	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0236364	mutant type	endogenous mutation
DBS0236364	synonym	hr-49
DBS0236212	mutagenesis method	Haploid Segregant
DBS0236212	synonym	HL-204
DBS0236240	mutagenesis method	Haploid Segregant
DBS0236240	synonym	HL-51
DBS0235567	mutagenesis method	Random Insertion
DBS0235567	synonym	carB::lacZ
DBS0235567	synonym	 cAR2-beta-Gal
DBS0235567	synonym	cAR2-lacZ
DBS0235567	synonym	cAR2/lacZ
DBS0235567	synonym	carB-lacZ
DBS0235567	synonym	car2LACZ
DBS0235567	synonym	car2 LACZ
DBS0235567	synonym	car2-LACZ
DBS0235467	mutagenesis method	Homologous Recombination
DBS0235467	mutant type	endogenous mutation
DBS0235467	synonym	AK501
DBS0236999	mutagenesis method	Random Insertion
DBS0236999	mutant type	exogenous mutation
DBS0236999	synonym	cotB::lacZ
DBS0236999	synonym	TL-50
DBS0236988	mutagenesis method	Homologous Recombination
DBS0236988	mutant type	endogenous mutation
DBS0236988	synonym	TL-135
DBS0237000	mutagenesis method	Random Insertion
DBS0237000	mutant type	exogenous mutation
DBS0237000	synonym	ecmA::lacZ
DBS0237000	synonym	TL-51
DBS0237014	mutagenesis method	Homologous Recombination
DBS0237014	mutant type	endogenous mutation
DBS0237014	synonym	wacA-
DBS0237014	synonym	TL99
DBS0236998	mutagenesis method	Random Insertion
DBS0236998	mutant type	exogenous mutation
DBS0236998	synonym	TL-43
DBS0236998	synonym	act15::lacZ
DBS0235410	mutagenesis method	Homologous Recombination
DBS0235410	mutant type	endogenous mutation
DBS0235410	synonym	t108D2
DBS0235410	synonym	108d2
DBS0236996	mutagenesis method	Homologous Recombination
DBS0236996	mutant type	endogenous mutation
DBS0236996	synonym	TL-26
DBS0236996	synonym	 cotB-
DBS0237004	mutagenesis method	Homologous Recombination
DBS0237004	mutant type	endogenous mutation
DBS0237004	synonym	TL-55
DBS0235411	mutagenesis method	Homologous Recombination
DBS0235411	mutant type	endogenous mutation
DBS0235411	synonym	t108d3
DBS0235411	synonym	108d3
DBS0237002	mutagenesis method	Homologous Recombination
DBS0237002	mutant type	endogenous mutation
DBS0237002	synonym	TL-53
DBS0237003	mutagenesis method	Homologous Recombination
DBS0237003	mutant type	endogenous mutation
DBS0237003	synonym	TL-54
DBS0237005	mutagenesis method	Homologous Recombination
DBS0237005	mutant type	endogenous mutation
DBS0237005	synonym	TL-56
DBS0237007	mutagenesis method	Random Insertion
DBS0237007	synonym	TL6
DBS0237007	synonym	TL-6
DBS0237007	synonym	ecmA::lacZ
DBS0236981	mutagenesis method	Random Insertion
DBS0236981	mutant type	exogenous mutation
DBS0236981	synonym	TL-1
DBS0236981	synonym	cotB::lacZ
DBS0237012	mutagenesis method	Random Insertion
DBS0237012	synonym	TL86
DBS0237012	synonym	TL-86
DBS0237012	synonym	pstO::lacZ
DBS0237013	mutagenesis method	Homologous Recombination
DBS0237013	mutant type	endogenous insertion
DBS0237013	synonym	cadA-
DBS0236083	mutagenesis method	Random Insertion
DBS0236083	mutant type	exogenous mutation
DBS0236083	synonym	16-1-5
DBS0236083	synonym	Golvesin(C)-GFP
DBS0236063	mutagenesis method	Random Insertion
DBS0236063	mutant type	exogenous mutation
DBS0236063	synonym	14-1-4
DBS0236063	synonym	GFP-(N)golvesin
DBS0235406	mutagenesis method	Random Insertion
DBS0235406	synonym	109-3-6
DBS0236060	mutagenesis method	Random Insertion
DBS0236060	synonym	41-2-1
DBS0236061	mutagenesis method	Random Insertion
DBS0236061	synonym	76-2-3
DBS0236062	mutagenesis method	Random Insertion
DBS0236062	synonym	I 10/1-1
DBS0236062	synonym	I10/1-1
DBS0236322	mutagenesis method	Haploid Segregant
DBS0236322	synonym	hps-83
DBS0236314	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236314	mutant type	endogenous mutation
DBS0236314	synonym	hps-400
DBS0236314	synonym	hps400A
DBS0236314	synonym	hps400B
DBS0235792	synonym	ws-112B
DBS0235792	synonym	 ws 112B
DBS0235806	synonym	ws-656
DBS0235806	synonym	ws 656
DBS0235754	synonym	MF-D
DBS0235805	synonym	ws-655
DBS0235805	synonym	WS 655
DBS0235748	synonym	DD-44
DBS0235748	synonym	dd 44
DBS0236006	mutagenesis method	Homologous Recombination
DBS0236006	mutant type	endogenous mutation
DBS0236006	synonym	gdt2-null
DBS0236006	synonym	c14
DBS0236018	mutagenesis method	Homologous Recombination
DBS0236018	mutant type	endogenous mutation
DBS0236018	synonym	4-39
DBS0236018	synonym	439
DBS0236018	synonym	TM12V-02
DBS0237028	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0237028	mutant type	endogenous mutation
DBS0237028	synonym	D81
DBS0237028	synonym	UdpgpB-
DBS0237028	synonym	udpgp2-
DBS0236539	mutagenesis method	Homologous Recombination
DBS0236539	mutant type	endogenous mutation
DBS0236539	synonym	mdrA-/mdrB-
DBS0236539	synonym	mdra-b-
DBS0236539	synonym	mdrA-/B-
DBS0236539	synonym	Ax A7-1
DBS0236539	synonym	mdrA1-/A2-
DBS0235523	mutagenesis method	Spontaneous
DBS0235523	mutant type	endogenous mutation
DBS0235523	synonym	AX-2
DBS0235523	synonym	AX2-TE
DBS0235523	synonym	AX2TE
DBS0235523	synonym	AX2 TE
DBS0237046	mutagenesis method	Homologous Recombination
DBS0237046	mutant type	endogenous mutation
DBS0237046	synonym	vwk-
DBS0237046	synonym	vwkA null
DBS0237046	synonym	CW0428
DBS0236196	mutagenesis method	Meiotic Recombination
DBS0236196	synonym	V12 axenic #1
DBS0236196	synonym	HH309
DBS0236197	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0236197	synonym	V12 axenic (bsR) 
DBS0236193	mutagenesis method	Spontaneous
DBS0236193	mutant type	endogenous mutation
DBS0236193	synonym	NP86-MeOH
DBS0236193	synonym	NP86-metR
DBS0235647	mutagenesis method	Random Insertion
DBS0235647	mutant type	exogenous mutation
DBS0235647	synonym	CW401
DBS0235647	synonym	3xALA/HS1 MHC cell line
DBS0235647	synonym	mhcA-/[act15]:mhcA(3ALA)
DBS0235650	mutagenesis method	Random Insertion
DBS0235650	mutant type	endogenous mutation
DBS0235650	synonym	CW435
DBS0235650	synonym	mhckD-null
DBS0235413	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0235413	mutant type	endogenous mutation
DBS0235413	synonym	24EH6
DBS0235413	synonym	24EH6b
DBS0235413	synonym	24E6
DBS0236487	mutagenesis method	Spontaneous
DBS0236487	mutant type	endogenous mutation
DBS0236487	synonym	kax-3
DBS0236487	synonym	ax3-k
DBS0236487	synonym	ax3k
DBS0236487	synonym	KAX3-RF
DBS0236487	synonym	KAX3RF
DBS0236487	synonym	KAX3 RF
DBS0236450	mutagenesis method	Homologous Recombination
DBS0236450	synonym	JH-10
DBS0236450	synonym	JH010
DBS0236450	synonym	JH10 RF
DBS0236450	synonym	JH10RF
DBS0236450	synonym	JH10-RF
DBS0236541	mutagenesis method	Homologous Recombination
DBS0236541	mutant type	endogenous insertion
DBS0236541	synonym	mek1-null
DBS0236541	synonym	mek1-
DBS0236542	mutagenesis method	Homologous Recombination
DBS0236542	mutant type	endogenous mutation
DBS0236542	synonym	Mek1/SMEK null
DBS0236542	synonym	mk1
DBS0236542	synonym	mek1-/smkA-
DBS0236542	synonym	mk1-/smka-
DBS0236938	mutagenesis method	Homologous Recombination
DBS0236938	mutant type	endogenous mutation
DBS0236938	synonym	SMEK null
DBS0236904	mutagenesis method	Antisense
DBS0236904	mutant type	exogenous mutation
DBS0236904	synonym	AX2 (8A) rps4as
DBS0236904	synonym	AX2(8A) rps4as
DBS0236904	synonym	rps4as
DBS0236311	mutagenesis method	Antisense
DBS0236311	mutant type	exogenous mutation
DBS0236311	synonym	 hspA-AS
DBS0235547	mutagenesis method	Random Insertion
DBS0235547	synonym	SP87
DBS0235547	synonym	 beta-Galactosidase
DBS0235547	synonym	AX3-PL3/gal
DBS0235547	synonym	ax-3-pl3/gal
DBS0235547	synonym	AX3PL3/gal
DBS0235547	synonym	AX3PL31gal
DBS0235547	synonym	AX3PL31
DBS0236365	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0236365	mutant type	exogenous mutation
DBS0236365	synonym	hr-50
DBS0236359	mutagenesis method	Random Insertion
DBS0236359	synonym	hr 43
DBS0236359	synonym	hr-43
DBS0236368	mutagenesis method	Homologous Recombination
DBS0236368	mutant type	endogenous mutation
DBS0236368	synonym	hr-53
DBS0236368	synonym	regA-KO
DBS0235990	mutagenesis method	Homologous Recombination
DBS0235990	mutant type	endogenous mutation
DBS0235990	synonym	gbf-KO
DBS0235990	synonym	gbf KO
DBS0235990	synonym	gbf-null
DBS0235990	synonym	gbf null
DBS0235990	synonym	gbfA-null
DBS0236900	mutagenesis method	Homologous Recombination
DBS0236900	mutant type	endogenous mutation
DBS0236900	synonym	RIP3
DBS0236900	synonym	rip-3
DBS0237009	mutagenesis method	Random Insertion
DBS0237009	mutant type	exogenous mutation
DBS0237009	synonym	TL-7
DBS0237009	synonym	ecmB-lacZ
DBS0237006	mutagenesis method	Homologous Recombination
DBS0237006	mutant type	endogenous mutation
DBS0237006	synonym	TL-57
DBS0235469	mutagenesis method	Homologous Recombination
DBS0235469	mutant type	endogenous mutation
DBS0235469	synonym	AK516
DBS0235470	mutagenesis method	Homologous Recombination
DBS0235470	mutant type	endogenous mutation
DBS0235470	synonym	tagB-
DBS0235974	mutagenesis method	Ultraviolet Light
DBS0235974	mutant type	endogenous deletion
DBS0235974	synonym	FR-17
DBS0235654	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0235654	synonym	nagA-
DBS0235654	synonym	DBL 211
DBS0235655	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0235655	synonym	nagA-
DBS0235655	synonym	 DBL 230
DBS0235912	synonym	DL-31
DBS0235912	synonym	DL 31
DBS0236411	synonym	HU-60
DBS0236411	synonym	 HU 60
DBS0237065	mutagenesis method	Haploid Segregant
DBS0237065	synonym	XM-101
DBS0237065	synonym	XM 101
DBS0237021	synonym	TS-12
DBS0237021	synonym	TS 12
DBS0235985	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0235985	synonym	G-1
DBS0235985	synonym	 G 1
DBS0235987	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0235987	synonym	G-5
DBS0235987	synonym	 G 5
DBS0236116	mutagenesis method	Homologous Recombination
DBS0236116	synonym	csA-
DBS0236116	synonym	T10
DBS0236116	synonym	TpDcsA1-10
DBS0236116	synonym	GT10
DBS0236956	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236956	synonym	CRAC-
DBS0236956	synonym	synag 7
DBS0236956	synonym	synag-7
DBS0236956	synonym	N7?
DBS0236532	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236532	synonym	M-2
DBS0236532	synonym	manA-
DBS0236535	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0236535	synonym	modA-
DBS0236535	synonym	M-31
DBS0236958	mutagenesis method	Homologous Recombination
DBS0236958	mutant type	endogenous mutation
DBS0236958	synonym	t96A
DBS0236975	mutagenesis method	Homologous Recombination
DBS0236975	mutant type	endogenous mutation
DBS0236975	synonym	tagC2
DBS0236982	mutagenesis method	Antisense
DBS0236982	mutant type	exogenous mutation
DBS0236982	synonym	TL114
DBS0236982	synonym	TL-114
DBS0236982	synonym	gp24 antisense
DBS0236983	mutagenesis method	Random Insertion
DBS0236983	synonym	TL-115
DBS0236983	synonym	gp24 antisense control
DBS0236481	mutagenesis method	Homologous Recombination
DBS0236481	mutant type	endogenous deletion
DBS0236481	synonym	JS-93
DBS0236481	synonym	 JS93a
DBS0236459	mutagenesis method	Random Insertion
DBS0236459	mutant type	exogenous mutation
DBS0236459	synonym	tipD-
DBS0236459	synonym	JS115b
DBS0236459	synonym	JS-115
DBS0236459	synonym	tipD-/ecmA::lacZ
DBS0236462	mutagenesis method	Homologous Recombination
DBS0236462	mutant type	endogenous insertion
DBS0236462	synonym	JS-129
DBS0236462	synonym	JS129a
DBS0236462	synonym	tipB-/tipD-
DBS0236462	synonym	tipB-/tipD-/ecmA::lacZ
DBS0236480	mutagenesis method	Homologous Recombination
DBS0236480	mutant type	endogenous insertion
DBS0236480	synonym	tipC-/ecmA::lacZ
DBS0236480	synonym	JS-92
DBS0236460	mutagenesis method	Homologous Recombination
DBS0236460	mutant type	endogenous deletion
DBS0236460	synonym	tipD-/ecmA::lacZ
DBS0236460	synonym	JS-119
DBS0236463	mutagenesis method	Homologous Recombination
DBS0236463	mutant type	endogenous insertion
DBS0236463	synonym	JS-130
DBS0236463	synonym	JS130c
DBS0236463	synonym	tipC-/tipD-
DBS0236463	synonym	tipC-/tipD-/ecmA::lacZ
DBS0236465	mutagenesis method	Homologous Recombination
DBS0236465	mutant type	endogenous deletion
DBS0236465	synonym	JS-15
DBS0236465	synonym	JS15b
DBS0236465	synonym	tipA- cotB/lacZ
DBS0236474	mutagenesis method	Homologous Recombination
DBS0236474	mutant type	endogenous insertion
DBS0236474	synonym	JS-65
DBS0236474	synonym	JS65a
DBS0236474	synonym	tipB-/cotB::lacZ
DBS0236476	mutagenesis method	Homologous Recombination
DBS0236476	mutant type	endogenous insertion
DBS0236476	synonym	tipC-
DBS0236476	synonym	JS-68
DBS0236476	synonym	JS68b
DBS0236476	synonym	tipC-/cotB::lacZ
DBS0236467	mutagenesis method	Homologous Recombination
DBS0236467	mutant type	endogenous deletion
DBS0236467	synonym	JS-3
DBS0236467	synonym	JS3b
DBS0236467	synonym	tipA- ecmA/lacZ
DBS0236477	mutagenesis method	Homologous Recombination
