DBS0236516	decreased spore viability			16051212	[strain ID: 2286, parent: AX2]
DBS0236516	aberrant cell morphology			16051212	lrrA- cells are rounded [strain ID: 2286, parent: AX2]
DBS0236516	abolished chemotaxis			16051212	lrrA cells are unresponsive to gradients of cAMP or folic acid [strain ID: 2286, parent: AX2]
DBS0236516	decreased gene expression			16051212	acaA, carA and pdsA expression was delayed by 6 hours and markedly  reduced [strain ID: 2286, parent: AX2]
DBS0236516	delayed gene expression			16051212	Expression aggregation and post-aggregation genes is delayed (acaA, carA and pdsA, as well as  ecmA, pspA) [strain ID: 2286, parent: AX2]
DBS0236543	decreased aggregate size		developmental time course	9250676	tiny mounds form small fruiting bodies
DBS0236543	precocious development		developmental time course	17353263	
DBS0236543	abolished chemotaxis to cAMP			9250676	no concentration of cAMP stimulates these cells for chemotaxis
DBS0236560	decreased gene expression			8986798	ecmA/B expression reduced while cotB expression unaffected  [strain ID: 2288, parent: AX4]
DBS0237191	increased chemoattractant-mediated F-actin polymerization			16968699	Overexpression of racC; most important effect on the second peak of actin polymerization [strain ID: 2076, parent: AX3]
DBS0236771	abolished aggregation			16079174	not rescued by cAMP pulse; [strain ID: 2077, parent: KAX3]; also in PMID: 9389653 (strain ID# 158, parent: DH1)
DBS0236771	decreased myosin II assembly			16079174	[strainID: 2077, parent: KAX3]
DBS0236771	increased phagocytosis		uptake of yeast particles	22266904	in piaA- cells, increase in both speed and efficiency of phagocytosis compared with wt
DBS0235719	decreased fruiting body size			15507488	[strainID: 2078, parent: AX2]
DBS0235719	aberrant aggregation			15507488	cells that do aggregate form tiny mounds (dia1-/act6prom:trap1); aggregates form in growth medium and cannot be  dissociated with EDTA (act6prom:trap1) [strainIDs: 727,2078]
DBS0235652	wild type			8089184	Overexpression of dagA in dagA- background or in AX4 has no phenotype [strain IDs: 2083, 2084]
DBS0237104	wild type			8089184	Overexpression of dagA in dagA- background or in AX4 has no phenotype [strain IDs: 2083, 2084]
DBS0236736	decreased cAMP-induced Ca2+ influx			15541464	[strainID: 2085, parent: AX2]
DBS0236736	delayed cAMP-induced Ca2+ influx			15541464	4-fold  [strainID: 2085, parent: AX2]
DBS0236736	decreased Ca2+-induced Ca2+ influx			15541464	[strainID: 2085, parent: AX2]
DBS0235916	aberrant culminant morphology			16400165	Mutants have morphological defects during culmination [strain ID: 2086, parent: AX4]
DBS0235916	translucent sorus			16400165	[strain ID: 2086, parent: AX4]
DBS0235916	decreased sporulation			16400165	Mutants formed fewer spored than parent [strain ID: 2086, parent: AX4]
DBS0235916	decreased cytosine methylation in genomic DNA			16400165	
DBS0236772	wild type			7565716	[strain ID: 2087, parent JH10]
DBS0236774	wild type			7565716	[strain ID: 2088, parent: JH10]
DBS0236776	wild type			7565716	[strainID: 2089, parent: JH10]
DBS0236778	wild type			7565716	pikE disruptant, however, there are two copies of the gene in this parent strain and only one has been disrupted; prototroph (thy+)
DBS0236095	increased gene expression			10793140	elevated levels of discoidin [strainID: 2091, parent: AX2]
DBS0236095	abolished aggregation			10793140	[strainID: 2091]
DBS0236773	abolished SDF production			16672332	Double pikA/pikB knockout; SDF-2 production in the sorus; rescued by SDF-2 priming  [strain ID: 2095, parent: JH10]
DBS0236773	decreased cAMP-induced cAMP pulse			16421252	double pikA/pikB knockout; 75% reduction, can be completely abolished buy adding 60 uM LY294002 PI3K inhibitor  [strain IDs: 2095,733]
DBS0236773	abolished streaming			16267269	Double pikA/pikB knockout. The same phenotype occurs when inhibiting all PI3Ks with LY292004  [strain ID: 2095, parent: JH10]
DBS0236773	abolished CRAC localization to the plasma membrane			16267269	Double pikA/pikB knockout. Chemoattractant initiated translocation of CRAc to the plasma membrane is inhibited  [strain ID: 2095, parent: JH10]
DBS0236773	increased intracellular cAMP level			16267269	Double pikA/pikB knockout. The adaptation phase of the chemoattractant receptor-mediated ACA activation response is impaired  [strain ID: 2095, parent: JH10]
DBS0236773	aberrant adaptation of adenylate cyclase			16267269	Double pikA/pikB knockout. The adaptation of the chemoattractant receptor-mediated ACA activaion response is impaired  [strain ID: 2095, parent: JH10]
DBS0236773	abolished growth in suspension			7565716	Double pikA/pikB knockout. Cells can grow on solid substratum (Petri dishes or on agar plates with bacteria).  [strain ID: 2095, parent: JH10]
DBS0236773	delayed aggregation			7565716	Double pikA/pikB knockout. No aggregation observed at densities lower than 1x10e6 cells/cm2.  [strain ID: 2095, parent: JH10]
DBS0236773	multiple tips			7565716	[strain ID: 2095, parent: JH10]
DBS0236782	increased gene expression			10793140	elevated levels of discoidin; gpaB-/gdt1- (PMID: 10793140); pkaC-/gdt1- (PMID: 11270120) [strainIDs: 2091,2096]
DBS0236782	abolished aggregation			10793140	gpaB-/gdt1- (PMID: 10793140); pkaC-/gdt1- (PMID: 11270120) [strainIDs: 2091,2096]
DBS0236782	increased gene expression			11270120	elevated levels of discoidin [strain ID: 2096, parent: AX2]
DBS0236782	abolished aggregation			11270120	[strain ID: 2096, parent: AX2]
DBS0237190	abolished aggregation			11270120	[strainID: 2097]
DBS0237190	increased gene expression			11270120	elevated levels of discoidin [strainID: 2097]
DBS0235949	abolished aggregation			15131307	When developed at low cell density. Can develop at high cell density [strain ID: 2099]
DBS0235949	increased cAMP-induced cAMP pulse			15131307	[strain ID: 2099]
DBS0237275	precocious gene expression			8125261	prespore genes [strain ID: 2100]
DBS0236755	aberrant cytokinesis			15194808	mild defect; 5% of cells have 3 or more nuclei
DBS0236755	decreased phagocytosis			15194808	phagocytosis of latex beads in HL5 severely impaired; milder defect in phosphate buffer
DBS0236755	decreased cell-substrate adhesion			15194808	adhesion to glass in HL5 subjected to shear stress; strength of flow of 50% detachment was measured
DBS0236755	abolished resistance to pathogenic bacteria			16367873	Null mutant cannot grow on K. pneumoniae
DBS0236755	decreased growth rate	in suspension	growth curve	12857872	slightly decreased at 20C and 25C
DBS0236755	development arrests at slug stage	on filter	developmental time course	12857872	fingers at 20C and 25 C
DBS0236755	increased secretion of lysosomal enzyme	in axenic medium	biochemical assay	18178563	strongly increased secretion of N-acetyl beta-glucosaminidase, alpha-mannosidase, and acid phosphatase
DBS0236755	decreased gene expression		real time PCR	22219373	SibA RNA expression is reduced in the phg1A null mutant
DBS0236755	decreased protein localization to cell surface			22219373	SibA protein is strongly decreased on the cell surface in the phg1A null mutant
DBS0236755	decreased protein stabilization			22219373	SibA protein is unstable in the phg1A null mutant; stronger effect at 26C compared to 20C
DBS0236755	decreased protein stabilization		Western blot	23301051	in phgA- cells, 69% of Kil1 was degraded after 2 hrs, compared with 14% in wt
DBS0236755	decreased protein level		Western blot	23301051	in phgA- cells, Kil1 protein largely depleted compared with wt cells
DBS0236755	decreased lysosomal enzyme activity			23301051	in phg1A- cells, lysosomal activity is strongly reduced compared with wt cells
DBS0236755	increased lysosomal pH			23301051	acidification of both early and late endosomal compartments was significantly less in phg1A- cells compared to wt cells
DBS0236758	decreased phagocytosis			15194808	phagocytosis of latex beads in HL5 severely impaired; milder defect in phosphate buffer [strainID: 2102, parent: DH1-10]
DBS0236758	decreased cell-substrate adhesion			15194808	adhesion to glass in HL5 subjected to shear stress; strength of flow of 50% detachment was measured [strainID: 2102, parent: DH1-10]
DBS0236758	aberrant cell morphology			15194808	no cell flattening and no formation of filopodia in phosphate buffer [strainID: 2102, parent: DH1-10]
DBS0236758	aberrant cytokinesis			15194808	20% of cells have3 or more nuclei [strainID: 2102, parent: DH1-10]
DBS0236758	aberrant F-actin organization			15194808	untypically large actin patches in cell substrate contact area [strainID: 2102, parent: DH1-10]
DBS0236758	decreased cell motility			15194808	3x reduction in random motility in phosphate buffer [strainID: 2102, parent: DH1-10]
DBS0236758	precocious development	in axenic medium		16987957	cells aggregate and express developmental genes in the presence of nutrients
DBS0236758	precocious gene expression			16987957	at low cell density: discoidin expression; at high cell density: csA
DBS0236758	aberrant response to nutrients	in axenic medium		16987957	cells form aggregates during prolonged culture in HL5
DBS0237123	decreased phagocytosis			16325504	overexpression of the N-terminal 245 aa, but not of the kinase domain inhibits phagocytosis  [strainID: 2105, parent: DH1-10]
DBS0236010	decreased phagocytosis			12854977	gefB-/rasS- double knock out [strain ID: 2106]
DBS0236010	increased cell motility			12854977	gefB-/rasS- double knock out [strain ID: 2106]
DBS0237277	aberrant fruiting body morphology			1730409	[strain ID: 2107]
DBS0237277	decreased sporulation			1730409	[strain ID: 2107]
DBS0236760	decreased phagocytosis			16325504	phg2-GFP rescues phagocytosis defect, however deletion of the N-terminal 198 aa containing the PIP binding site, does not  [strainID: 2108, parent: phg2-null]
DBS0236976	aberrant cell morphology			15194808	no cell flattening in phosphate buffer [strainID: 2109, parent: DH1-10]
DBS0236976	aberrant cytokinesis			15194808	45% of cells have3 or more nuclei [strainID: 2109, parent: DH1-10]
DBS0236976	decreased phagocytosis			15194808	phagocytosis of latex beads in HL5 severely impaired; milder defect in phosphate buffer [strainID: 2109, parent: DH1-10]
DBS0236976	decreased cell-substrate adhesion			15194808	adhesion to glass in HL5 subjected to shear stress; strength of flow of 50% detachment was measured [strainID: 2109, parent: DH1-10]
DBS0236976	decreased protein level			22219373	SibA protein is mildly reduced in the talA null mutant
DBS0236770	aberrant cytokinesis			11973364	aberrant cytokinesis B (myosin-II-independent, adhesion-dependent cytokinesis) [strain ID: 2110, parent: AX2]
DBS0236769	delayed aggregation			12413895	HSB1 ts mutant is recued by overexpression of piaA [strain ID: 2111, parent: HSB1]
DBS0236710	increased phagocytosis			15509655	pakB- cells expressing a constitutively active PakB has phagocytosis rates 2.5-fold higher than parent [strain ID: 2113, parent: JH10]
DBS0236710	increased pinocytosis			15509655	pakB- cells expressing a constitutively active PakB has pinocytosis rates 1.7-fold higher than parent [strain ID: 2113, parent: JH10]
DBS0236710	abolished cytokinesis			15509655	pakB- cells expressing a constitutively active PakB  [strain IDs: 2113, 2115, parent: JH10]
DBS0236712	abolished cytokinesis			15509655	pakB- cells expressing a constitutively active PakB  [strain IDs: 2113, 2115, parent: JH10]
DBS0236719	decreased chemotaxis rate			15483055	Expression of PakC(R34C) or PakC(S466A,P470A) [strain IDs: 2122, 2125, parent: kAX3]
DBS0236719	decreased lateral pseudopod suppression			15483055	Expression of PakC(R34C) or PakC(S466A,P470A) [strain IDs: 2122, 2125, parent: kAX3]
DBS0236720	decreased chemotaxis rate			15483055	Expression of PakC(R34C) or PakC(S466A,P470A) [strain IDs: 2122, 2125, parent: kAX3]
DBS0236720	decreased lateral pseudopod suppression			15483055	Expression of PakC(R34C) or PakC(S466A,P470A) [strain IDs: 2122, 2125, parent: kAX3]
DBS0237282	decreased cell motility			15483055	Overexpression of wild type PakC causes a reduction of speed and loss of directionality [strain ID: 2126, parent: kAX3]
DBS0236763	wild type			14517243	[strain ID: 2127, parent: AX3]
DBS0235628	increased aggregate size			14732403	high-copy expression of crlA appears to be lethal [strainID: 2128, parent: KAX3]
DBS0237091	abolished growth			14732403	in axenic medium [strainID: 2129, parent: KAX3]
DBS0237036	aberrant cytokinesis			12388544	in suspension; VASP was targeted to the membrane by adding a myristoylation tag [strainID: 2130, parent: AX3]
DBS0237036	increased filopodium formation			12388544	VASP was targeted to the membrane by adding a myristoylation tag; despite an overall similar expression level to wild-type, the number of filopodia is 3x higher than in overexpressors [strainID: 2130, parent: vasP-null/AX3]
DBS0237036	increased basal F-actin level			12388544	VASP was targeted to the membrane by adding a myristoylation tag, despite an overall similar expression level to wild-type, F-actin content is higher than in overexpressors [strainID: 2130, parent: vasP-null/AX3]
DBS0236974	abolished sporulation			8986798	tagB/psmA1 double mutants fails to form spores [strain ID: 2135]
DBS0236859	development arrests at mound stage			3093890	Expression of activated Dd-ras (G12T) [strain ID: 2137]
DBS0236859	development arrests at tipped mound stage			3093890	Expression of activated Dd-ras (G12T12) results in an abnormal developmental phenotype with the formation of aggregates having multiple tips and an inhibition of further development [strain ID: 2137]
DBS0237040	decreased filopodium formation		phalloidin staining	12388544	50% lower vasP expression than wild-type results in partial (2/3) rescue
DBS0237200	increased filopodium formation			12388544	2x higher than wild-type when full-length vasP is overexpressed, 4x higher when the PRD-EVH2 domains are overexpressed [strainIDs: 2139, 2144]
DBS0237200	increased basal F-actin level			12388544	1.5x higher than wild-type when full-length vasP is overexpressed, 1.7x higher when the PRD-EVH2 and 1.3x higher when EVH1-EVH2 domains are overexpressed   [strainIDs: 2139, 2143, 2144]
DBS0235440	precocious spore germination			8798577	Spore germination failed to be inhibited by high osmolarity [strain ID: 2140; parent: AX3].
DBS0237281	increased basal F-actin level			15962002	LimF-OE and ChLim-OE cells show a modest but consistent increase in F-actin-rich filopodia [strain ID: 2141, parent: AX3]
DBS0237281	increased phagocytosis			15962002	[strain ID: 2141, parent: AX3]
DBS0237038	decreased filopodium formation			12388544	7x (EVH1-PRD) and 4x (EVH1-EVH2) lower than wild-type   [strainIDs: 2142, 2143]
DBS0237037	aberrant cytokinesis			12388544	in suspension; EVH1-EVH2 overexpressor  [strainID: 2143, parent: AX3]
DBS0237037	decreased filopodium formation			12388544	7x (EVH1-PRD) and 4x (EVH1-EVH2) lower than wild-type   [strainIDs: 2142, 2143]
DBS0237037	increased basal F-actin level			12388544	1.5x higher than wild-type when full-length vasP is overexpressed, 1.7x higher when the PRD-EVH2 and 1.3x higher when EVH1-EVH2 domains are overexpressed   [strainIDs: 2139, 2143, 2144]
DBS0237039	increased filopodium formation			12388544	2x higher than wild-type when full-length vasP is overexpressed, 4x higher when the PRD-EVH2 domains are overexpressed [strainIDs: 2139, 2144]
DBS0237039	increased basal F-actin level			12388544	1.5x higher than wild-type when full-length vasP is overexpressed, 1.7x higher when the PRD-EVH2 and 1.3x higher when EVH1-EVH2 domains are overexpressed   [strainIDs: 2139, 2143, 2144]
DBS0236580	decreased phagocytosis			2141028	32% decrease   [strainID: 2145, Ax3]
DBS0236580	delayed aggregation			2141028	delayed streaming and aggregation on plastic  [strainID: 2145, Ax3]
DBS0236580	decreased lateral pseudopod suppression			1666340	aggregation-competent cells [strainID: 2145, Ax3]
DBS0236580	decreased cell motility			1666340	aggregation-competent cells  [strainID: 2145, Ax3]
DBS0236569	delayed aggregation			10570466	Mutant aggregates more slowly than wild type, and forms aberrant fruiting bodies [strain ID: 2146, parent: AX2]
DBS0236569	aberrant fruiting body morphology			10570466	Mutant aggregates more slowly than wild type, and forms aberrant fruiting bodies [strain ID: 2146, parent: AX2]
DBS0236583	decreased aggregate size			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants; defect significantly stronger in triple mutant   [strainIDs: 2148, 2149]
DBS0236583	decreased pinocytosis			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants; effect is synergetic   [strainIDs: 2148, 2149]
DBS0236583	decreased growth rate			8609164	in suspension; double myoB/myoD and triple myoB/myoC/myoD mutants [strainIDs: 2148, 2149]
DBS0236583	decreased cell motility			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants have only a small further decrease in motility versus the myoB- single mutant   [strainIDs: 2148, 2149]
DBS0236583	aberrant aggregation			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants; defect significantly stronger in triple mutant   [strainIDs: 2148, 2149]
DBS0236583	decreased phagocytosis			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants; defect similar to single myoB- and myoC- mutants   [strainIDs: 2148, 2149]
DBS0237192	increased cell cycle length			16495312	Cells overexpressing rblA have prolonged G1 phase [strain ID: 2151, parent: AX2]
DBS0235925	delayed aggregation			10393118	[strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235925	abolished stalk cell differentiation			10393118	[strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235925	increased gene expression			15470642	prestalk genes [strain ID: 2152, parent: AX2]
DBS0235925	decreased gene expression			15309638	The prestalk gene ecmF has reduced expression in dstA null cells, as well as ecmB, ecmG, ecmH, ecmI, ecmJ and St15  [strain ID: 2152, parent: AX2]
DBS0235925	mislocalized gene expression			10393118	prestalk genes  [strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235925	aberrant fruiting body morphology			10393118	[strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235925	abolished sorting to prestalk region			10393118	In chimeras with WT cells, dstA- cells are absent fom the prestalk region [strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235925	decreased cell motility			10393118	Cells move more slowly towards cAMP [strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235925	abolished gene expression		in situ hybridization	18415938	no pstAB expression of zntA-D zinc transporter genes in dstA null cells
DBS0236082	increased resistance to cisplatin			10974109	[strain ID: 2079, parent : AX4]
DBS0235998	aberrant F-actin organization			15827084	[strainID: 2150, parent: DH1]
DBS0235998	increased cell-substrate adhesion			15827084	[strainID: 2150, parent: DH1]
DBS0235998	increased lateral pseudopod formation			15827084	[strainID: 2150, parent: DH1]
DBS0235998	decreased chemotaxis rate			15827084	[strainID: 2150, parent: DH1]
DBS0235998	abolished aggregation			15827084	[strainID: 2150, parent: DH1]
DBS0235926	delayed aggregation			10393118	[strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235926	abolished stalk cell differentiation			10393118	[strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235926	mislocalized gene expression			10393118	prestalk genes  [strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235926	aberrant fruiting body morphology			10393118	[strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235926	abolished sorting to prestalk region			10393118	In chimeras with WT cells, dstA- cells are absent fom the prestalk region [strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235926	decreased cell motility			10393118	Cells move more slowly towards cAMP [strain IDs: 2152, 2153, parents: AX2, KAX3]
DBS0235928	wild type			10393118	Developmental defect of the null mutant is rescued by expression of dstA under the act15, the ecmAO or the cprB peomomters  [strain IDs: 2154, 2155, 2156, parent: KAX3]
DBS0235930	wild type			10393118	Developmental defect of the null mutant is rescued by expression of dstA under the act15, the ecmAO or the cprB peomomters  [strain IDs: 2154, 2155, 2156, parent: KAX3]
DBS0235929	wild type			10393118	Developmental defect of the null mutant is rescued by expression of dstA under the act15, the ecmAO or the cprB peomomters  [strain IDs: 2154, 2155, 2156, parent: KAX3]
DBS0235931	decreased gene expression			14701681	In the null strain, several genes are either underexpressed  or overexpressed compared to the parental strain [strain ID: 2157, parent: AX2]
DBS0235931	increased gene expression			14701681	In the null strain, several genes are either underexpressed  or overexpressed compared to the parental strain [strain ID: 2157, parent: AX2]
DBS0235931	decreased growth rate			14701681	dstB null cells are  gradually lost from the population when they are co-cultured with parental cells in axenic suspension [strain ID: 2157, parent: AX2]
DBS0235927	wild type			14701681	No synthetic interaction oberved in dstA-/dstB- or dstB-/dstC- double mutants [strain IDs: 2158, 2159, parent: AX2]
DBS0235932	wild type			14701681	No synthetic interaction oberved in dstA-/dstB- or dstB-/dstC- double mutants [strain IDs: 2158, 2159, parent: AX2]
DBS0235933	wild type			14701681	Overexpression of wild type dstB, dstB(L1025R) or dstB(Y1143F) has no defect [strain IDs: 2160, 2161, 2162, parent: AX2]
DBS0235574	delayed development			12788229	Development is asynchromous and slow, taking 10 h longer than the parental strain [strain ID: 2164, parent: AX4]
DBS0235574	increased spore sensitivity to hydrogen peroxide			12788229	[strain ID: 2164, parent: AX4]
DBS0235498	delayed culmination			14686953	a small percentage of slugs culminate after 40+ hours of starvation [strainID: 2165, parent: AX4]
DBS0235498	development arrests at slug stage			14686953	the majority of <i>amtC-</i> cells arrest at the slug stage; not rescued by wild type cells in chimera [strainID: 2165, parent: AX4]
DBS0235498	mislocalized gene expression			16188250	aberrant cell type localization of ecmA, ecmB, cudA, and acaA  [strainID: 2165, parent: AX4]
DBS0235498	aberrant protein localization			16188250	dstA does not localize to the nucleus [strainID: 2165, parent: AX4]
DBS0235498	aberrant fruiting body morphology			14686953	multicellular structures  are larger than that of wild-type [strainID: 2165, parent: AX4]
DBS0235498	decreased gene expression			16188250	reduced expression of ecmF and aslA [strainID: 2165, parent: AX4]
DBS0236832	precocious development			11254360	[strain ID: 2166, parent: JH10]
DBS0236832	increased prestalk 0 cell differentiation			11254360	[strain ID: 2166, parent: JH10]
DBS0236832	decreased prespore cell differentiation			11254360	[strain ID: 2166, parent: JH10]
DBS0237290	aberrant fruiting body morphology			11254360	High level of Ptp1 inhibits aggregation; at lower level it causes  morphologically aberrant fruiting bodies, including multiple tips [strain ID: 2167, parent: kAX3]
DBS0237290	delayed aggregation			1423620	High level of Ptp1 inhibits aggregation; at lower level it causes  morphologically aberrant fruiting bodies, including multiple tips [strain ID: 2167, parent: kAX3]
DBS0237290	decreased growth rate			1423620	[strain ID: 2167, parent: kAX3]
DBS0236833	increased slug size			7518559	Slugs and fruiting bodies are significantly larger than those of wild-type slugs [strain ID: 2168, parent: JH10]
DBS0237291	decreased growth rate			7518559	On bacteria and in suspension [strain ID: 2169, parent: kAX3]
DBS0237291	development arrests at mound stage			7518559	Incomplete penetrance: some structures proceed through development; defect is positively correlated with expressionn level  [strain ID: 2169, parent: kAX3]
DBS0235636	increased number of aggregates			11737154	number of aggregates is increased 1.7-fold [strain ID: 2170, parent: AX2]
DBS0235636	decreased fruiting body size			11737154	[strain ID: 2170, parent: AX2]
DBS0235636	decreased gene expression			11737154	Expression of cell-cell adhesion genes cadA (gp24) and csaA (gp80) is decreased [strain ID: 2170, parent: AX2]
DBS0235940	aberrant mitosis			12134070	Lack of EB1 causes a significant retardation of prometaphase progression [strain ID: 2171, parent: AX2]
DBS0235940	aberrant protein localization			20530573	in eb1- cells, hspc300 was inappropriately localized during mitosis
DBS0235940	aberrant cytokinesis			20530573	in eb1- cells, loss of directional migration and decreased cell-substrate adhesion; 50% increase in time to complete division
DBS0237226	precocious aggregation			10887082	[strain ID: 2172, parent: AX3]
DBS0237226	decreased gene expression			10887082	Expression of carA and acaA was decreased [strain ID: 2172, parent: AX3]
DBS0237205	delayed aggregation			10887082	Rescued by developing cells from mixed cultures (1:9 WT:mutant) [strain ID: 2173, parent: AX3]
DBS0237247	aberrant osmosensory signaling pathway			12186953	Overexpression of RapA(G12V), a constitutively active form of RapA, results in increased accumulation of cGMP in response to osmotic stress [strain ID: 2175, parent: AX2]
DBS0237227	aberrant cAMP signaling during aggregation			17825085	&nbsp;
DBS0237227	abolished aggregation	on non-nutrient agar		9813183	On agar, antisense-dia2 form large aggregates that breaks into smaller aggregates and do not progress further in development
DBS0237227	abolished aggregation			9813183	under submerged conditions
DBS0237227	decreased extracellular cAMP level			17825085	
DBS0236303	abolished aggregation			2038336	The strain HMW404 fails to express alpha mannosidase; the mutation in that strain us unknown  [strain ID: 2177]
DBS0235939	aberrant cytokinesis			14595117	DwwA-null cells exhibit defective cytokinesis on a solid surface but grow normally in suspension [strain ID: 2178, parent: AX2].
DBS0235939	aberrant F-actin organization			14595117	Excessive accumulation of F-actin occurs around the periphery of the ventral surface of dwwA-null cells grown on solid substratum [strain ID: 2178, parent: AX2].
DBS0235939	aberrant cell morphology			14595117	dwwA-null cells are larger and flatter than parent [strain ID: 2178, parent: AX2].
DBS0236828	increased aggregate size			9636072	[strain ID: 2179, parent: KAx-3]
DBS0236828	abolished gene expression			9636072	prespore genes  [strain ID: 2179, parent: KAx-3]
DBS0236828	mislocalized gene expression			9636072	prestalk genes  [strain ID: 2179, parent: KAx-3]
DBS0236828	decreased sorus size			9636072	[strain ID: 2179, parent: KAx-3]
DBS0236828	abolished sporulation			9636072	[strain ID: 2179, parent: KAx-3]
DBS0236828	increased stalk length			9636072	[strain ID: 2179, parent: KAx-3]
DBS0236828	abolished stalk cell differentiation in vitro			9636072	[strain ID: 2179, parent: KAx-3]
DBS0237243	delayed development			16415044	Cell overexpressing WT Rac1B developed slowly but formed normal fruiting bodies [strain ID: 2180, parent: AX3-ORF+]
DBS0237243	aberrant cytokinesis			16415044	[strain ID: 2180, parent: AX3-ORF+]
DBS0237243	increased rate of endocytosis			16415044	[strain ID: 2180, parent: AX3-ORF+]
DBS0237243	decreased growth rate in suspension			16415044	Cells overexpressing Rab1B (wild type or mutants) have reduced growth rates in suspension  [strain IDs: 2180, 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237244	decreased rate of endocytosis			16415044	Cells overexpressing  Rac1B-G12V and Rac1B-Q61L (constitutively active mutants), as well as  Rac1B-T17N (inactive mutant) had reduced rates of endocytosis [strain IDs: 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237244	decreased growth rate in suspension			16415044	Cells overexpressing Rab1B (wild type or mutants) have reduced growth rates in suspension  [strain IDs: 2180, 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237244	abolished aggregation			16415044	Cells overexpressing  Rac1B-G12V and Rac1B-Q61L (constitutively active mutants), as well as  Rac1B-T17N (inactive mutant) could not aggregate [strain IDs: 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237244	aberrant cell morphology			16415044	Cells overexpressing  Rac1B-G12V and Rac1B-Q61L (constitutively active mutants) contained numerous lateral and apical membrane protrusions [strain IDs: 2181, 2182, parent: AX3-ORF+]
DBS0237245	decreased rate of endocytosis			16415044	Cells overexpressing  Rac1B-G12V and Rac1B-Q61L (constitutively active mutants), as well as  Rac1B-T17N (inactive mutant) had reduced rates of endocytosis [strain IDs: 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237245	decreased growth rate in suspension			16415044	Cells overexpressing Rab1B (wild type or mutants) have reduced growth rates in suspension  [strain IDs: 2180, 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237245	abolished aggregation			16415044	Cells overexpressing  Rac1B-G12V and Rac1B-Q61L (constitutively active mutants), as well as  Rac1B-T17N (inactive mutant) could not aggregate [strain IDs: 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237245	aberrant cell morphology			16415044	Cells overexpressing  Rac1B-G12V and Rac1B-Q61L (constitutively active mutants) contained numerous lateral and apical membrane protrusions [strain IDs: 2181, 2182, parent: AX3-ORF+]
DBS0236584	small pinosomes			8609164	Triple myoB/myoC/myoD mutant; endocytosis of Texas red labeled dextran [strainID: 2149]
DBS0236584	increased number of pinosomes			8609164	Triple myoB/myoC/myoD mutant; endocytosis of Texas red labeled dextran [strainID: 2149]
DBS0236584	decreased aggregate size			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants; defect significantly stronger in triple mutant   [strainIDs: 2148, 2149]
DBS0236584	decreased pinocytosis			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants; effect is synergetic   [strainIDs: 2148, 2149]
DBS0236584	decreased growth rate			8609164	in suspension; double myoB/myoD and triple myoB/myoC/myoD mutants [strainIDs: 2148, 2149]
DBS0236584	decreased cell motility			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants have only a small further decrease in motility versus the myoB- single mutant   [strainIDs: 2148, 2149]
DBS0236584	aberrant aggregation			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants; defect significantly stronger in triple mutant   [strainIDs: 2148, 2149]
DBS0236584	decreased phagocytosis			8609164	Double myoB/myoD and triple myoB/myoC/myoD mutants; defect similar to single myoB- and myoC- mutants   [strainIDs: 2148, 2149]
DBS0237246	decreased rate of endocytosis			16415044	Cells overexpressing  Rac1B-G12V and Rac1B-Q61L (constitutively active mutants), as well as  Rac1B-T17N (inactive mutant) had reduced rates of endocytosis [strain IDs: 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237246	decreased growth rate in suspension			16415044	Cells overexpressing Rab1B (wild type or mutants) have reduced growth rates in suspension  [strain IDs: 2180, 2181, 2182, 2183, parent: AX3-ORF+]
DBS0237246	abolished aggregation			16415044	Cells overexpressing  Rac1B-G12V and Rac1B-Q61L (constitutively active mutants), as well as  Rac1B-T17N (inactive mutant) could not aggregate [strain IDs: 2181, 2182, 2183, parent: AX3-ORF+]
DBS0236836	decreased growth rate			10930737	rescued by addition of exogenous pyridoxal phosphate [strain ID: 2184, parent: AX2]In suspension;
